state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Pahang,N.01 Cameron Highlands,Cameron Highlands,1,J. Apalasamy,3401,DAP,2502
Pahang,N.01 Cameron Highlands,Cameron Highlands,2,Dato Law Kee Long,15240,BN,4867
Pahang,N.01 Cameron Highlands,Cameron Highlands,3,Razik Bin Jusoh,15241,BEBAS,291
Pahang,N.02 Jelai,Jelai,1,Mohd Yusof Bin Abdul Rahman,15242,PAS,2228
Pahang,N.02 Jelai,Jelai,2,Dato' Haji Omar Bin Othman,15243,BN,3180
Pahang,N.02 Jelai,Jelai,3,Norya Bin Abas,15244,BEBAS,141
Pahang,N.03 Padang Tengku,Padang Tengku,1,Mat @ Mohd Rasad Bin Dolah Omar,15245,PAS,3447
Pahang,N.03 Padang Tengku,Padang Tengku,2,Hj Abdul Halim B Mansor,15246,BN,3533
Pahang,N.04 Ceka,Ceka,1,Fong Koong Fuee,14060,BN,3708
Pahang,N.04 Ceka,Ceka,2,Tuan Haji Yusof Bin Jaafar,15248,PKR,3387
Pahang,N.05 Benta,Benta,1,Amir Abd Aziz,15249,PKR,2418
Pahang,N.05 Benta,Benta,2,Mohd Soffi Bin Tan Sri Haji Abdul Razak,15250,BN,2686
Pahang,N.06 Batu Talam,Batu Talam,1,Tengku Paris B. Tengku Razlan,15251,BN,4353
Pahang,N.06 Batu Talam,Batu Talam,2,Dr. Mohamed Nilam,15252,PAS,3602
Pahang,N.07 Teras,Teras,1,Chan Choon Fah,15253,BN,6862
Pahang,N.07 Teras,Teras,2,Lip Tuck Chee,1215,DAP,6743
Pahang,N.08 Dong,Dong,1,Mejar (B) Solahuddin Bin Haji Shamsuddin,15255,PAS,3286
Pahang,N.08 Dong,Dong,2,Dato Haji Shahiruddin Ab. Moin,15256,BN,5609
Pahang,N.09 Tahan,Tahan,1,Cik Malik,12952,PAS,3727
Pahang,N.09 Tahan,Tahan,2,Abd. Halim Bin Yunan,15258,BN,3624
Pahang,N.10 Damak,Damak,1,Kenny Ng How Ann,15259,PKR,572
