state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Pahang,N.01 Tanah Rata,14569,9782,53,409
Pahang,N.02 Jelai,8892,6674,8,323
Pahang,N.03 Padang Tengku,10282,8298,20,160
Pahang,N.04 Cheka,10544,7812,50,260
Pahang,N.05 Benta,7599,5648,23,109
Pahang,N.06 Batu Talam,11501,9086,35,202
Pahang,N.07 Tras,20419,14416,67,260
Pahang,N.08 Dong,14534,10956,33,319
Pahang,N.09 Tahan,11326,9073,17,189
Pahang,N.10 Damak,19412,14597,55,408
Pahang,N.11 Pulau Tawar,18074,14396,38,212
Pahang,N.12 Beserah,25808,20423,192,316
Pahang,N.13 Semambu,25427,19250,167,619
Pahang,N.14 Teruntum,22742,16256,138,381
Pahang,N.15 Tanjung Lumpur,16453,12696,33,203
Pahang,N.16 Inderapura,8550,6820,14,97
Pahang,N.17 Sungai Lembing,12172,9348,15,176
Pahang,N.18 Lepar,11877,9076,11,142
Pahang,N.19 Panching,15833,12464,21,199
Pahang,N.20 Pulau Manis,14173,12069,439,309
Pahang,N.21 Peramu Jaya,21523,17524,81,309
Pahang,N.22 Bebar,9664,7738,12,332
Pahang,N.23 Chini,12857,10539,18,249
Pahang,N.24 Luit,9396,7225,29,112
Pahang,N.25 Kuala Sentul,10901,8369,17,209
Pahang,N.26 Chenor,12220,10109,69,168
Pahang,N.27 Jenderak,8139,6318,12,190
Pahang,N.28 Kerdau,8451,6789,12,122
Pahang,N.29 Jengka,17549,14487,25,150
Pahang,N.30 Mentakab,15143,11463,31,366
Pahang,N.31 Lanchang,18564,14251,52,318
Pahang,N.32 Kuala Semantan,20303,15715,108,267
Pahang,N.33 Bilut,15390,11357,99,318
Pahang,N.34 Ketari,18384,13081,32,261
Pahang,N.35 Sabai,9486,6716,17,236
Pahang,N.36 Pelangai,10391,8010,14,154
Pahang,N.37 Guai,14881,11804,0,185
Pahang,N.38 Triang,15844,12047,0,274
Pahang,N.39 Kemayan,12268,9215,0,237
Pahang,N.40 Bukit Ibam,15499,12408,115,309
Pahang,N.41 Muadzam Shah,12741,10145,21,282
Pahang,N.42 Tioman,13461,10376,32,208
