state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Johor,N.01 Sepinang,31118,22619,39,753
Johor,N.02 Jementah,29664,20946,64,579
Johor,N.03 Tangkak,26106,0,0,0
Johor,N.04 Serom,30425,21830,14,760
Johor,N.05 Bukit Serampang,18094,12903,13,441
Johor,N.06 Jorak,21697,15427,24,564
Johor,N.07 Tenang,23726,17599,39,661
Johor,N.08 Bekok,24948,17177,30,505
Johor,N.09 Endau,16934,11505,26,371
Johor,N.10 Tenggaroh,22352,16112,32,689
Johor,N.11 Paloh,36704,27280,2810,717
Johor,N.12 Mengkibol,27240,19361,60,504
Johor,N.13 Sri Medan,30638,22970,14,797
Johor,N.14 Semerah,31570,23033,14,730
Johor,N.15 Bukit Naning,22277,17228,86,678
Johor,N.16 Maharani,30974,22394,153,603
Johor,N.17 Parit Bakar,22857,15557,25,336
Johor,N.18 Sungai Balang,18680,13529,3,483
Johor,N.19 Parit Yaani,27136,20328,29,612
Johor,N.20 Parit Raja,28574,21336,19,561
Johor,N.21 Penggaram,39428,29552,49,1345
Johor,N.22 Rengit,24620,17624,20,625
Johor,N.23 Panti,16629,12529,608,504
Johor,N.24 Gunung Lambak,31832,25300,295,677
Johor,N.25 Simpang Renggam,34071,24556,82,984
Johor,N.26 Benut,23575,17286,2,613
Johor,N.27 Kulai,37974,28707,13,878
Johor,N.28 Bukit Permai,26779,19849,8,839
Johor,N.29 Sedili,27902,21567,18,761
Johor,N.30 Pengerang,29669,23426,137,724
Johor,N.31 Tiram,40534,30388,657,1029
Johor,N.32 Pasir Gudang,46668,35187,154,958
Johor,N.33 Tanjong Puteri,36280,25050,94,593
Johor,N.34 Stulang,41557,29618,683,1236
Johor,N.35 Tambatan,30610,18735,17,661
Johor,N.36 Kempas,41441,28785,87,630
Johor,N.37 Tanjong Kupang,27334,20343,40,681
Johor,N.38 Skudai,47226,35719,70,732
Johor,N.39 Pulai Sebatang,35534,26637,34,875
Johor,N.40 Kukup,29023,21414,15,775
