state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Kedah,N.01 Langkawi,18666,14740,10,614
Kedah,N.02 Jerlun,27823,21688,22,663
Kedah,N.03 Tunjang,26365,20785,81,881
Kedah,N.04 Jitra,25976,19862,12,785
Kedah,N.05 Kuala Nerang,24554,19531,22,787
Kedah,N.06 Pokok Sena,20403,15782,14,662
Kedah,N.07 Langgar,24388,18912,0,467
Kedah,N.08 Derga,20654,14819,0,430
Kedah,N.09 Alor Merah,31018,22690,37,619
Kedah,N.10 Kota Darulaman,28126,19130,84,664
Kedah,N.11 Alor Janggus,21889,16658,16,531
Kedah,N.12 Pengkalan Kundor,21780,16265,11,365
Kedah,N.13 Bukit Raya,25340,20514,39,458
Kedah,N.14 Ayer Puteh,21612,16493,9,831
Kedah,N.15 Sala,19357,14912,11,411
Kedah,N.16 Yan,17814,12589,29,578
Kedah,N.17 Gurun,21562,15447,44,597
Kedah,N.18 Tanjong Dawai,29095,21994,542,870
Kedah,N.19 Jeneri,27259,21884,0,719
Kedah,N.20 Bukit Selambau,18412,13759,8,472
Kedah,N.21 Bayu,20823,16360,49,499
Kedah,N.22 Kupang,22122,17158,13,468
Kedah,N.23 Pantai Merdeka,27353,20475,0,522
Kedah,N.24 Tikam Batu,25430,17969,0,668
Kedah,N.25 Lunas,25458,18922,60,830
Kedah,N.26 Merbau Pulas,18644,13642,9,609
Kedah,N.27 Kulim,26397,19078,0,680
Kedah,N.28 Bandar Baharu,19002,14606,0,539
