state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,N.01 Geting,1,Ismail Bin Awang,5648,PAS,3,4665
Kelantan,N.01 Geting,2,Mat Nawawi Bin Mat Jusoh,2946,BN,25,5152
Kelantan,N.02 Sungai Pinang,1,Mansor Bin Salleh,11619,BN,25,5195
Kelantan,N.02 Sungai Pinang,2,Wan Mamat Bin Wan Yusoff,7313,PAS,3,4530
Kelantan,N.03 Wakaf Baharu,1,Hussein Bin Mahmood,1129,BN,25,6146
Kelantan,N.03 Wakaf Baharu,2,Ramli Bin Abu Bakar,10537,PAS,3,5810
Kelantan,N.04 Semut Api,1,Haji Nik Ab. Aziz Bin Nik Mat,859,PAS,3,6233
Kelantan,N.04 Semut Api,2,Hafsah Bt Osman,11624,BN,25,4094
Kelantan,N.05 Kemumin,1,Mohd Zain Bin Mat Daud,11625,BN,25,5045
Kelantan,N.05 Kemumin,2,Hj. Daud Bin Ibrahim,9389,PAS,3,5906
Kelantan,N.06 Banggol,1,Dato' Haji Ariffin Bin Salleh,11627,BN,25,3920
Kelantan,N.06 Banggol,2,Ab. Halim Bin Ab. Rahman,9426,PAS,3,5288
Kelantan,N.07 Padang Garong,1,Lim Ton Keng @ Lim Jit Keng,11629,BN,25,6729
Kelantan,N.07 Padang Garong,2,Kam Sam Chuan,11630,DAP,18,1372
Kelantan,N.07 Padang Garong,3,Hj. Mohd Saldi Bin Hj. Ibrahim,11631,PAS,3,4773
Kelantan,N.08 Bunut Payong,1,Ahmad Rastom B. Haji Ahmad Maher,2318,BN,25,6291
Kelantan,N.08 Bunut Payong,2,Ya'Acob Bin Abdullah,10555,DAP,18,449
Kelantan,N.08 Bunut Payong,3,Wan Hassan Bin Wan Othman,11634,PAS,3,4537
Kelantan,N.09 Lundang,1,Wardi Bin Haji Ahmad,11635,PAS,3,5984
Kelantan,N.09 Lundang,2,Wan Ahmad Bin Wan Ismail,11636,BN,25,5151
Kelantan,N.10 Tendong,1,Ismail Bin Che Mat,11637,BN,25,5589
Kelantan,N.10 Tendong,2,Ab. Kadir Bin Hassan,11638,PAS,3,3463
Kelantan,N.11 Pengkalan Pasir,1,Mohd. Hassan Bin Che Wail @ Hassan Bin Ismail,10549,BN,25,5743
Kelantan,N.11 Pengkalan Pasir,2,Ismail Bin Noh,11640,PAS,3,3678
Kelantan,N.12 Meranti,1,Mohamed Noor Bin Awang,11641,PAS,3,4385
Kelantan,N.12 Meranti,2,Zaid Bin Fadzil,9395,BN,25,4558
Kelantan,N.13 Gual Periok,1,Daud Bin Hj. Ab. Raof,11643,PAS,3,3955
Kelantan,N.13 Gual Periok,2,Abdul Rahman Bin Awang,1494,BN,25,4578
