state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,N.01 Simpangan,1,Hussin Bin Abdullah,5922,BN,25,4521
Kelantan,N.01 Simpangan,2,Tahir Bin Abdul Aziz,8214,BEBAS,1,2214
Kelantan,N.02 Sungei Pinang,1,Che Lat Bin Kassim,392,BN,25,5873
Kelantan,N.02 Sungei Pinang,2,Hassan Ishak,858,BEBAS,1,1964
Kelantan,N.03 Wakaf Bharu,1,Omar Bin Awang Kechik,6466,BN,25,5761
Kelantan,N.03 Wakaf Bharu,2,Haji Wan Idris,5431,BEBAS,1,2522
Kelantan,N.04 Semut Api,1,Wan Mat,1118,BN,25,3663
Kelantan,N.04 Semut Api,2,Nik Mohd. Ziz,8220,PSRM,26,1232
Kelantan,N.04 Semut Api,3,Chikgu Ibrahim Bin Abdullah,8221,BEBAS,1,1013
Kelantan,N.05 Kemumin,1,Ustaz Lah Bin Baung,8222,BN,25,3672
Kelantan,N.05 Kemumin,2,Umar Bin Ibrahim,860,BEBAS,1,1552
Kelantan,N.05 Kemumin,3,Abdullah Bin Jaafar,8224,PSRM,26,250
Kelantan,N.06 Sering,1,Pak Nik Lah,2001,BN,25,4818
Kelantan,N.06 Sering,2,Che Hasan,8226,BEBAS,1,1265
Kelantan,N.07 Tendong,1,Datuk Haji Mohamad Nasir,8227,BN,25,5708
Kelantan,N.07 Tendong,2,Abdul Aziz Abdullah,578,BEBAS,1,658
Kelantan,N.07 Tendong,3,Yusoff Bin Ismail,8229,PSRM,26,634
Kelantan,N.08 Meranti,1,Datuk Nikman,8230,BN,25,4448
Kelantan,N.08 Meranti,2,Hanifa Bin Ahmad,8231,BEBAS,1,1316
Kelantan,N.09 Bandar Pasir Mas,1,Hashim Bin Haji Omar,8232,BN,25,4498
Kelantan,N.09 Bandar Pasir Mas,2,Tengku Iskandar Bin Tengku Ahmad,8233,BEBAS,1,1844
Kelantan,N.10 Sungei Keladi,1,Foo Chow Yong,5427,BN,25,6452
Kelantan,N.10 Sungei Keladi,2,Abdul Majid Bin Ahmad,8235,BEBAS,1,2204
Kelantan,N.11 Telipok,1,Hassan Bin Yaacob @ Che Hassan Bin Che Kop,8236,BN,25,5010
Kelantan,N.11 Telipok,2,Ismail Bin Che Abdullah,8237,BEBAS,1,800
Kelantan,N.11 Telipok,3,Mustapa Bin Muhamad,2333,BEBAS,1,464
Kelantan,N.11 Telipok,4,Yahya Bin Harun,8239,BEBAS,1,391
Kelantan,N.12 Kubang Kerian,1,Salahuddin Bin Abdullah,412,BN,25,5595
Kelantan,N.12 Kubang Kerian,2,Mohd. Norddin Bin Haji Ahmad (Din To' Kenali),8241,BEBAS,1,2222
Kelantan,N.13 Tawang,1,Ustaz Nor,8242,BN,25,6087
Kelantan,N.13 Tawang,2,Zarawi Bin Mohammad,8243,BEBAS,1,578
Kelantan,N.13 Tawang,3,Ismail Bin Awang,5648,PSRM,26,353
Kelantan,N.13 Tawang,4,Abd. Ghani Bin Kundor,8245,BEBAS,1,270
Kelantan,N.14 Perupok,1,Hjai Mustapha Bin Haji Othman,8246,BN,25,5196
Kelantan,N.14 Perupok,2,Ibrahim Biin Ali,1692,PSRM,26,936
Kelantan,N.15 Jelawat,1,Ustaz Mohd. Haji Yacob,8248,BN,25,6056
Kelantan,N.15 Jelawat,2,Abdul Hadi Bin Haji Che Jaafar,8249,PSRM,26,706
Kelantan,N.16 Gual Periok,1,Chikgu Hussin Bin Ahmad,8250,BN,25,3677
Kelantan,N.16 Gual Periok,2,Abd. Hamid Bin Abd. Razak,8251,BEBAS,1,702
Kelantan,N.17 Lemal,1,Haji Harun Bin Haji Sulong,7348,BN,25,3707
Kelantan,N.17 Lemal,2,Muhammad Fakharuddin,862,BEBAS,1,724
Kelantan,N.17 Lemal,3,Haji Abd. Rahman,8254,BEBAS,1,272
Kelantan,N.18 Tok Uban,1,Che Musa Bin Muhammad,8255,BN,25,3452
Kelantan,N.18 Tok Uban,2,Wan Hassan Bin Wan Daud,391,BEBAS,1,1154
Kelantan,N.18 Tok Uban,3,Abdullah Bin Che Wan,8257,BEBAS,1,981
Kelantan,N.19 Salor,1,Pak Su Man,8258,BN,25,5624
Kelantan,N.19 Salor,2,Zakaria Bin Yusoff,7327,BEBAS,1,1288
Kelantan,N.20 Ketereh,1,Datuk Haji Ishak Lofti,8260,BN,25,4150
Kelantan,N.20 Ketereh,2,Muhammad Shah Bin Awang,8261,BEBAS,1,2402
Kelantan,N.20 Ketereh,3,Hamzah Bin Abu Bakar,8262,PSRM,26,271
Kelantan,N.21 Peringat,1,Chikgu Hamid,8263,BN,25,4567
Kelantan,N.21 Peringat,2,Mohamed Yusof Bin Bedol,8264,BEBAS,1,1361
Kelantan,N.22 Bukit Panau,1,Haji Omar Bin Mamat,8265,BN,25,4969
Kelantan,N.22 Bukit Panau,2,Yusoff Bin Abdul Latiff,6515,BEBAS,1,442
Kelantan,N.22 Bukit Panau,3,Haji Hussin,8267,BEBAS,1,432
Kelantan,N.22 Bukit Panau,4,Shahidin Bin Haji Abd. Rahman,7651,BEBAS,1,189
Kelantan,N.23 Lanas,1,Ustaz Abd. Samat Bin Haji Drahman,8269,BN,25,2470
Kelantan,N.23 Lanas,2,Hjai Zainal Abidin Bin Haji Yacob,7366,BEBAS,1,1457
Kelantan,N.23 Lanas,3,Mat Haji Hussin,8271,BEBAS,1,238
Kelantan,N.24 Gual Ipoh,1,Chikgu Mustafa,8272,BN,25,4405
Kelantan,N.24 Gual Ipoh,2,Shafii Bin Haji Abdul Rahman,2021,BEBAS,1,1076
Kelantan,N.25 Pulai Chondong,1,Chikgu Lah,8274,BN,25,4587
Kelantan,N.25 Pulai Chondong,2,Abdul Shukor Bin Haji Yaakob,8275,BEBAS,1,1394
Kelantan,N.26 Bandar Machang,1,Ibrahim Bin Mohamad,5372,BN,25,4760
Kelantan,N.26 Bandar Machang,2,Pak Cu Din,8277,BEBAS,1,2838
Kelantan,N.27 Sungei Rasau,1,Wan Ismail,8278,BN,25,3205
Kelantan,N.27 Sungei Rasau,2,Mohamad Chetong,8279,BEBAS,1,808
Kelantan,N.27 Sungei Rasau,3,Chikgu Li,8280,BEBAS,1,259
Kelantan,N.27 Sungei Rasau,4,Mohd. Zain Bin Abd. Samad,8281,BEBAS,1,243
Kelantan,N.28 Selising,1,Ustaz Haji Abd. Kadir,8282,BN,25,3893
Kelantan,N.28 Selising,2,Ustaz Man,8283,BEBAS,1,3686
Kelantan,N.29 Bandar Pasir Puteh,1,Raja Mahmud Bin Raja Mamat,6508,BN,25,4450
Kelantan,N.29 Bandar Pasir Puteh,2,Chikgu Musa Saleh,8285,BEBAS,1,1432
Kelantan,N.29 Bandar Pasir Puteh,3,Ustaz Abdullah Bin Hjai Mohamad,8286,BEBAS,1,281
Kelantan,N.30 Cherang Ruku,1,Wan Omar Bin Wan Majid,1698,BN,25,5519
Kelantan,N.30 Cherang Ruku,2,Tengku Abd. Razak,8288,BEBAS,1,836
Kelantan,N.31 Temangan,1,Dr. Nik Hussain,1134,BN,25,3727
Kelantan,N.31 Temangan,2,Abd. Hana Bin Abd. Salam,8290,BEBAS,1,939
Kelantan,N.32 Guchil,1,Mohammad Awang,8291,BN,25,2853
Kelantan,N.32 Guchil,2,Hajah Mahmuzah Ismail Ali,8292,BEBAS,1,681
Kelantan,N.32 Guchil,3,Ahd. Rahman Bin Haji Yahya,8293,PSRM,26,619
Kelantan,N.33 Pahi,1,Abdul Aziz Bin Talib,4265,BN,25,2928
Kelantan,N.33 Pahi,2,Hassan Bin Mohamed,1750,PSRM,26,518
Kelantan,N.33 Pahi,3,Kerani Samad,8296,BEBAS,1,377
Kelantan,N.34 Jeli,1,Nik Mustaffa @ Jek,8297,BN,25,3374
Kelantan,N.34 Jeli,2,Daud Yatimee Bin Ahmad,8298,BEBAS,1,912
Kelantan,N.35 Gua Musang,1,Abdul Ghani Bin Abu Bakar,8299,BN,25,0
Kelantan,N.36 Manek Urai,1,Hussein Sulaiman,8300,BN,25,2411
Kelantan,N.36 Manek Urai,2,Wan Abdullah Bin Wan Su,8301,BEBAS,1,956
