state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Perlis,N.01 Titi Tinggi,1,Tengku Yaakob,13227,S46,56,2550
Perlis,N.01 Titi Tinggi,2,Loh Yoon Foo,13228,BN,25,2932
Perlis,N.02 Beseri,1,Nordin Hj. Abdullah,12084,BN,25,3286
Perlis,N.02 Beseri,2,Haji Abd Rahman Bin Hj Rejab,13230,S46,56,1676
Perlis,N.03 Oran,1,Ustaz Hj. Ismail Bin Hj. Mohamad,13231,PAS,3,1861
Perlis,N.03 Oran,2,Yazid Bin Mat,13232,BN,25,4568
Perlis,N.04 Padang Pauh,1,Yahya Bin Ahmad,10840,PAS,3,1742
Perlis,N.04 Padang Pauh,2,Wan Ismail Bin Wan Ahmad,5366,BEBAS,1,142
Perlis,N.04 Padang Pauh,3,Bahari Haji Taib,13235,BN,25,4705
Perlis,N.05 Bintong,1,Md. Isa Bin Sabu,2291,BN,25,4100
Perlis,N.05 Bintong,2,Murshid Bin Hj Mohamad,13237,PAS,3,1040
Perlis,N.06 Sena,1,Cikgu Selamat Saad,13238,BN,25,3348
Perlis,N.06 Sena,2,Shuib Hj. Mohamad,13239,PAS,3,1189
Perlis,N.07 Indera Kayangan,1,Lim Teng Hock,13240,BEBAS,1,136
Perlis,N.07 Indera Kayangan,2,Khor Liang Tee,13241,BN,25,4016
Perlis,N.07 Indera Kayangan,3,Dr. Rodzi Bin Ramli,13242,BEBAS,1,1660
Perlis,N.08 Kuala Perlis,1,Abd. Karim @ Ibrahim B Mat Salleh,13243,BN,25,2668
Perlis,N.08 Kuala Perlis,2,Zahri Bin Abas,13244,S46,56,2327
Perlis,N.09 Kayang,1,Che Ah @ Ramlah Bt Long,13245,BN,25,3051
Perlis,N.09 Kayang,2,Hj. Md. Zain Bin Hamzah,13246,S46,56,1629
Perlis,N.10 Utan Aji,1,Cikgu Fadzil Mahmood,13247,BN,25,2708
Perlis,N.10 Utan Aji,2,Idrus Kassim,13248,S46,56,1491
Perlis,N.11 Kota Raja,1,Abdul Hamid B Pawanteh,12101,BN,25,3794
Perlis,N.11 Kota Raja,2,Syed Darus Bin Syed Hashim,5851,S46,56,1855
Perlis,N.12 Guar Sanji,1,Bahari Bin Ali,12103,PAS,3,1755
Perlis,N.12 Guar Sanji,2,Cikgu Azib Saad,13252,BN,25,3167
Perlis,N.13 Kurong Anai,1,Hashim Hj Jasin,13253,PAS,3,1935
Perlis,N.13 Kurong Anai,2,Tengku Aziz B Tengku Jaafar,12107,BN,25,2143
Perlis,N.14 Sanglang,1,Ishak Bin Ismail,12080,PAS,3,2640
Perlis,N.14 Sanglang,2,Kamarudin Bin Ahmad,2292,BN,25,2777
