state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Selangor,N.01 Sungai Air Tawar,1,Dato' Haji Zainal Bin Dahalan,12110,BN,25,5191
Selangor,N.01 Sungai Air Tawar,2,Mohamad Kawaid B Ngadimin,13255,S46,56,1187
Selangor,N.02 Sabak,1,Raja Ideris B Raja Ahmad,13256,BN,25,5357
Selangor,N.02 Sabak,2,Khalid B Siri,1503,S46,56,1530
Selangor,N.02 Sabak,3,Othman B Mohd @ Kudu,13258,BEBAS,1,276
Selangor,N.03 Sungai Besar,1,Haji Husin B Haji Taib,13259,BN,25,6350
Selangor,N.03 Sungai Besar,2,Daud B Sikandar Ali,13260,S46,56,2735
Selangor,N.04 Sungai Panjang,1,Hj. Baharuddin Arif B Hj. Siri,13261,S46,56,1385
Selangor,N.04 Sungai Panjang,2,Mohd Fauzi Bin Abdul Murad,13262,BN,25,6007
Selangor,N.05 Sekinchan,1,Sim Keng Seik,12117,BN,25,4378
Selangor,N.05 Sekinchan,2,Hairuddin B Jantan,13264,DAP,18,3686
Selangor,N.06 Sungai Burong,1,Aziz B Mohd Desa,13265,BN,25,4515
Selangor,N.06 Sungai Burong,2,Ramli B Pembekal,13266,S46,56,2435
Selangor,N.07 Kalumpang,1,Ramli B Abd Rahman,11018,BN,25,8304
Selangor,N.07 Kalumpang,2,Saripudin,13268,S46,56,3062
Selangor,N.08 Kuala Kubu Baharu,1,Tan Chik Poh,13269,DAP,18,3669
Selangor,N.08 Kuala Kubu Baharu,2,Wong Ah Taih,12125,BN,25,5565
Selangor,N.09 Batang Kali,1,Tan Sri Datuk Muhammad B. Muhammad Taib,13271,BN,25,8575
Selangor,N.09 Batang Kali,2,Sinniah A/L Periannan,11026,DAP,18,3385
Selangor,N.10 Sungai Tinggi,1,Arbain B. Hassan,12118,PAS,3,1822
Selangor,N.10 Sungai Tinggi,2,Hj. Yusoff B. Hassan,13274,BN,25,5210
Selangor,N.11 Permatang Pasir,1,Hasanudin B. Hj. Latif,13275,S46,56,3317
Selangor,N.11 Permatang Pasir,2,Jamaluddin B. Adnan,13276,BN,25,6214
Selangor,N.12 Seri Cahaya,1,Datuk Hj. Mohd. Shahir,13277,S46,56,4088
Selangor,N.12 Seri Cahaya,2,Suhaimi B. Amnan,13278,BEBAS,1,202
Selangor,N.12 Seri Cahaya,3,K. Sivalingam,13279,BN,25,5405
Selangor,N.13 Jeram,1,Suradi B. Timin,13280,S46,56,2779
Selangor,N.13 Jeram,2,Dato' Haji Miskon Sutero,13281,BN,25,7587
Selangor,N.14 Sementa,1,S. G. Segaran,13282,S46,56,4151
Selangor,N.14 Sementa,2,Hj. Abdul Samat B. Hj. Harun,13283,BN,25,7644
Selangor,N.15 Selat Klang,1,Dato' Hj. Onn B. Hj. Ismail,13284,BN,25,10194
Selangor,N.15 Selat Klang,2,Hj. Aziz B. Hamzah,12140,PAS,3,5428
Selangor,N.16 Rawang,1,Lee Sek Moah,13286,DAP,18,6171
Selangor,N.16 Rawang,2,Tang See Hang,11034,BN,25,12168
Selangor,N.17 Gombak Setia,1,Ahmad Bahri B. Abd. Rahman,13288,BN,25,15323
Selangor,N.17 Gombak Setia,2,Baharin B. Othman,13289,PAS,3,4659
Selangor,N.18 Paya Jaras,1,Ali Amran Ab. Hamid,13290,S46,56,10055
Selangor,N.18 Paya Jaras,2,Dato' Saidin Tamby,13291,BN,25,22642
Selangor,N.19 Hulu Kelang,1,Mohd Fahmi Ibrahim,13292,S46,56,5077
Selangor,N.19 Hulu Kelang,2,Fuad B. Dato' Hassan,13293,BN,25,11585
Selangor,N.20 Keramat,1,Dato' Hj. Mufti B. Suib,13294,BN,25,12428
Selangor,N.20 Keramat,2,Ibrahim B. Abdullah,7244,S46,56,6870
Selangor,N.21 Pandan,1,Sarjat B. Hj. Ali,13296,S46,56,12641
Selangor,N.21 Pandan,2,Mad Aris B. Mad Yusuf,13297,BN,25,16689
Selangor,N.22 Dusun Tua,1,Dr Zainal Abidin B. Ahmad,13298,BN,25,11153
Selangor,N.22 Dusun Tua,2,Mohd Arbawi Mohd Anuar,13299,S46,56,3683
Selangor,N.23 Semenyih,1,Shoib B. Hj. Md. Silin,13300,BN,25,10645
Selangor,N.23 Semenyih,2,Kamaruzzaman Hj. Jamal,13301,S46,56,5386
Selangor,N.24 Kajang,1,Khoo Chai Hong,13302,BN,25,6227
Selangor,N.24 Kajang,2,Dr Tan Seng Giaw,13303,DAP,18,10138
Selangor,N.25 Damansara Utama,1,N. Madhavan Nair,13304,DAP,18,15114
Selangor,N.25 Damansara Utama,2,Lee Hwa Beng,3439,BN,25,10256
Selangor,N.26 Taman Aman,1,Dr Oon Hong Geok,13306,DAP,18,10749
Selangor,N.26 Taman Aman,2,Kam Kin Chen,13307,BN,25,4189
Selangor,N.27 Kelana Jaya,1,Md. Idrus Basri,13308,S46,56,10425
Selangor,N.27 Kelana Jaya,2,Hj. Megat Najmuddin Khas,13309,BN,25,14807
Selangor,N.28 Bukit Gasing,1,Teong Shuyan Chyuan,13310,DAP,18,12848
Selangor,N.28 Bukit Gasing,2,Soong Siew Hoong,9981,BN,25,6451
Selangor,N.29 Lindongan,1,Mazlan Dato' Harun,12182,S46,56,9383
Selangor,N.29 Lindongan,2,Kapten (B) Zahar B.,13313,BN,25,14913
Selangor,N.30 Serdang,1,Pan Su Peng,9923,DAP,18,11025
Selangor,N.30 Serdang,2,Yap Pian Hon,2429,BN,25,12938
Selangor,N.31 Subang,1,Hj. Usulludin B. Jamil,13316,S46,56,4720
Selangor,N.31 Subang,2,Dato' Hj. Abu Sujak Mahmud,13317,BN,25,11062
Selangor,N.32 Batu Tiga,1,Drs Yaakop Abu Hassan,13318,PAS,3,8214
Selangor,N.32 Batu Tiga,2,Mohd Zain B. Sulaiman,13319,BN,25,19635
Selangor,N.33 Shahbandar Raya,1,T. M. Thurai,13320,BN,25,13357
Selangor,N.33 Shahbandar Raya,2,A. N. Mathurai,13321,S46,56,9400
Selangor,N.34 Klang Bandar,1,Ang Thye Chin,13322,BN,25,6434
Selangor,N.34 Klang Bandar,2,Chua Kow Eng,7751,DAP,18,13658
Selangor,N.35 Telok Gadong,1,Chew Kim Swee,9970,DAP,18,8321
Selangor,N.35 Telok Gadong,2,Tong Yoke Seng,12195,BN,25,7276
Selangor,N.36 Pandamaran,1,Al Delingannu,13326,DAP,18,8616
Selangor,N.36 Pandamaran,2,Ramli B. Moid,13327,BEBAS,1,709
Selangor,N.36 Pandamaran,3,Teh Chang Ying,13328,BN,25,10030
Selangor,N.37 Panglima Garang,1,Tarikh B. Mohd Jonid,2438,S46,56,6246
Selangor,N.37 Panglima Garang,2,Eng Hoi Choo,12199,BN,25,5586
Selangor,N.38 Morib,1,Dato' Haji Abu Bakar B. Hji Abdul Hamid,13331,BN,25,7240
Selangor,N.38 Morib,2,Dato' Harun B. Haji Idris,13332,S46,56,3325
Selangor,N.39 Banting,1,Mohd Mesari B. Jasman,13333,PAS,3,4532
Selangor,N.39 Banting,2,Hajah Fatimah Suhaimi,13334,BN,25,9264
Selangor,N.40 Dengkil,1,Haji Mohd Fauzi Shaffie,13335,PAS,3,5133
Selangor,N.40 Dengkil,2,M.Sellathevan,13336,BN,25,8859
Selangor,N.41 Sungai Pelik,1,Ng Soon Por,13337,BN,25,6918
Selangor,N.41 Sungai Pelik,2,Wong Chuan How,13338,DAP,18,4090
Selangor,N.42 Batu Laut,1,Sairon B. Haji Abdul Hamid,13339,BN,25,6921
Selangor,N.42 Batu Laut,2,Nisman B. Yusof,13340,S46,56,4193
