state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Negeri Sembilan,N.20 Linggi,Linggi,1,Mohd. Isa Bin Abdul Samad,410,BN,25,3835
Negeri Sembilan,N.20 Linggi,Linggi,2,Wee King Song,9661,DAP,18,1445
Negeri Sembilan,N.20 Linggi,Linggi,3,Shamsudin Bin Dewa,8496,PAS,3,389
Negeri Sembilan,N.21 Kota,Kota,1,Dahalan Bin Aman,7512,BN,25,4852
Negeri Sembilan,N.21 Kota,Kota,2,Mahat Bin Haji Ishak,7513,PAS,3,1681
Negeri Sembilan,N.22 Gemencheh,Gemencheh,1,Md. Taha Bin Abd. Talib,5621,BN,25,6723
Negeri Sembilan,N.22 Gemencheh,Gemencheh,2,Mohd. Lasim Bin Ma'Adah,9666,PAS,3,1847
Negeri Sembilan,N.23 Gemas,Gemas,1,Md. Salleh Bin Haji Hashim,9667,BN,25,5282
Negeri Sembilan,N.23 Gemas,Gemas,2,Husin Bin Takiman,9668,PAS,3,1582
Negeri Sembilan,N.24 Rompin,Rompin,1,Yee Kok Ching,7545,BN,25,4337
Negeri Sembilan,N.24 Rompin,Rompin,2,Woo Thong,6711,DAP,18,2644
Negeri Sembilan,N.24 Rompin,Rompin,3,Mohd. Ali Napiah Bin Ismail,1258,PAS,3,495
