state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,N.01 Buloh Kasap,1,Subramani Chami,22164,PKR,11,3579
Johor,N.01 Buloh Kasap,2,Mohd Hanafi Bin Ahmad,22165,PEJUANG,93,190
Johor,N.01 Buloh Kasap,3,Norazman,22166,PN,12,2999
Johor,N.01 Buloh Kasap,4,Zahari Sarip,20328,BN,25,8956
Johor,N.02 Jementah,1,See Ann Giap,22168,BN,25,8163
Johor,N.02 Jementah,2,Cikgu Muna,22169,PN,12,4654
Johor,N.02 Jementah,3,Ng Kor Sim,22170,PH,73,8877
Johor,N.03 Pemanis,1,Uzzair Bin Ismail,4965,PN,12,3825
Johor,N.03 Pemanis,2,Dr. Hj. Azita Bin Amrin,22172,PEJUANG,93,247
Johor,N.03 Pemanis,3,Yoong Thau,22173,PKR,11,4491
Johor,N.03 Pemanis,4,Anuar Bin Abd. Manap,3849,BN,25,8678
Johor,N.04 Kemelah,1,Dr. Sulaiman Mohd Nor,20336,PH,73,5907
Johor,N.04 Kemelah,2,Norizan Bin Sahardin,22176,PEJUANG,93,214
Johor,N.04 Kemelah,3,Cikgu Mala,19024,PN,12,4639
Johor,N.04 Kemelah,4,Saras,19742,BN,25,7518
Johor,N.05 Tenang,1,Ahmad Humaizi Bin Uzir,22179,PN,12,2729
Johor,N.05 Tenang,2,Mohd Fauzi Bin Bachok,22180,PEJUANG,93,224
Johor,N.05 Tenang,3,Haslinda Binti Salleh,22181,BN,25,5380
Johor,N.05 Tenang,4,Lim Wei Jiet,5036,MUDA,94,3644
Johor,N.06 Bekok,1,Kanan M.,22183,PH,73,3467
Johor,N.06 Bekok,2,Tan Lek Khang,22184,PN,12,2881
Johor,N.06 Bekok,3,Tan Chong,19029,BN,25,7036
Johor,N.06 Bekok,4,Sandara Segaran A/L Arumugam,22186,WARISAN,74,330
Johor,N.07 Bukit Kepong,1,Dato' Dr Sahruddin Bin Jamal,22187,PN,12,9873
Johor,N.07 Bukit Kepong,2,Afiqah Zulkifli,22188,MUDA,94,3076
Johor,N.07 Bukit Kepong,3,Hj Ismail Bin Mohamed,11612,BN,25,9163
Johor,N.07 Bukit Kepong,4,Hj. Md Taib Suhut,22190,PEJUANG,93,191
Johor,N.08 Bukit Pasir,1,Mohd Akhiri Bin Mahmood,22191,PEJUANG,93,196
Johor,N.08 Bukit Pasir,2,Mohamad Fazli Bin Mohamad Salleh,22192,BN,25,6048
