state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,N.01 Padang Matsirat,Padang Matsirat,1,Cikgu Sidik Bin Ariffin,15027,PAS,3,4039
Kedah,N.01 Padang Matsirat,Padang Matsirat,2,Md. Hasan Bin Bulat,13820,BN,25,6033
Kedah,N.02  Kuah, Kuah,1,Haji Che Din B. Arshad,15029,PAS,3,2350
Kedah,N.02  Kuah, Kuah,2,Sanusi Bin Junid,851,BN,25,5630
Kedah,N.03 Ayer Hitam,Ayer Hitam,1,Abdul Rahman Ariffin,13824,BN,25,8414
Kedah,N.03 Ayer Hitam,Ayer Hitam,2,Ust. Abd. Ghani Ahmad,15032,PAS,3,8558
Kedah,N.04 Kota Siputeh,Kota Siputeh,1,Abu Hasan Bin Sarif,13826,BN,25,8477
Kedah,N.04 Kota Siputeh,Kota Siputeh,2,Cikgu Wahab Abd. Rahman,15034,PAS,3,8216
Kedah,N.05 Tunjang,Tunjang,1,Ustaz Hj. Abu Kasim B. Abdullah,15035,PAS,3,6107
Kedah,N.05 Tunjang,Tunjang,2,Barishah Binti Saad,15036,BN,25,10734
Kedah,N.06 Jitra,Jitra,1,Cikgu Haji Nanyan Saad,15037,PAS,3,6694
Kedah,N.06 Jitra,Jitra,2,Prof. Dato' Dr. Othman Ishak,15038,BN,25,10928
Kedah,N.07 Kuala Nerang,Kuala Nerang,1,Abd Lateh Bin Hj Mohd Saman,13833,BN,25,5547
Kedah,N.07 Kuala Nerang,Kuala Nerang,2,Mohamad Yusoff Bin Zakaria @ Munir Bin Zakaria,13832,PAS,3,6368
Kedah,N.08 Pedu,Pedu,1,Wan Jaafar Bin Wan Ahmad,15041,PAS,3,5841
Kedah,N.08 Pedu,Pedu,2,Dato' Hj. Ghazali Bin Hj. Ibrahim,15042,BN,25,5395
Kedah,N.09 Bukit Lada,Bukit Lada,1,Sheikh Ismail Kamis,15043,PAS,3,9368
Kedah,N.09 Bukit Lada,Bukit Lada,2,Ahmed Lebai Sudin,15044,BN,25,8516
Kedah,N.10 Langgar,Langgar,1,Mohamad Shauki Bin Ibrahim @ Ustaz Shauki,15045,PAS,3,9228
Kedah,N.10 Langgar,Langgar,2,Nek Ali Bin Nek Ahmad,15046,BN,25,6429
Kedah,N.11 Tanjong Seri,Tanjong Seri,1,Ustaz Niamat Bin Yusoff,15047,PAS,3,8533
Kedah,N.11 Tanjong Seri,Tanjong Seri,2,Ustaz Fadzil Hanafi,15048,BN,25,8973
Kedah,N.12 Derga,Derga,1,Cheung Khai Yan,13842,BN,25,9156
Kedah,N.12 Derga,Derga,2,Liew Kard Seong,15050,DAP,18,3700
Kedah,N.13 Kota Darul Aman,Kota Darul Aman,1,Chong Kau Chai @ Chong Itt Chew,15051,BN,25,9960
Kedah,N.13 Kota Darul Aman,Kota Darul Aman,2,Tan Foon Heong,15052,DAP,18,3954
Kedah,N.14 Alor Merah,Alor Merah,1,Ahmad Bashah Bin Md. Hanipah,13848,BN,25,8850
Kedah,N.14 Alor Merah,Alor Merah,2,Fadzil Bin Ahmad,2294,PAS,3,5928
Kedah,N.15 Anak Bukit,Anak Bukit,1,Dato' Hj. Fadzil Mohd Noor,15055,PAS,3,8480
Kedah,N.15 Anak Bukit,Anak Bukit,2,Dato' Hj. Abdullah Hasnan B. Kamaruddin,15056,BN,25,6640
Kedah,N.16 Kubang Rotan,Kubang Rotan,1,Kasim Bin Mat Isa @ Kasim Mina,15057,PAS,3,5920
Kedah,N.16 Kubang Rotan,Kubang Rotan,2,Dato' Haji Syed Razak B Haji Syed Zain,12755,BN,25,7905
Kedah,N.17 Pengkalan Kundor,Pengkalan Kundor,1,Ir. Phahrolrazi Bin Haji Zawawi,15059,PAS,3,8817
Kedah,N.17 Pengkalan Kundor,Pengkalan Kundor,2,Abd Ghani Bin Jamaludin,15060,BN,25,8120
Kedah,N.18 Bukit Raya,Bukit Raya,1,Abdullah Bin Bahari,15061,BN,25,8469
Kedah,N.18 Bukit Raya,Bukit Raya,2,Haji Mohamed Taulan Rasul,15062,PAS,3,13653
Kedah,N.19 Sungai Tiang,Sungai Tiang,1,Haji Abdullah Bin Haji Abdul Rahman @ Tg. Haji Abdul Rahim,15063,PAS,3,8509
Kedah,N.19 Sungai Tiang,Sungai Tiang,2,Md. Rozai Bin Shafian,15064,BN,25,11039
Kedah,N.20 Sala,Sala,1,Ustaz Azizan Bin Abdul Razak,15065,PAS,3,10305
Kedah,N.20 Sala,Sala,2,Hidzir Bin Hj. Alias,15066,BN,25,7684
Kedah,N.21 Guar Chempedak,Guar Chempedak,1,Ustaz Che'Pi @ Nasir B. Othman,15067,PAS,3,5750
