state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Perlis,N.01 Titi Tinggi,1,Ishak Bin Ismail,12080,PAS,3,880
Perlis,N.01 Titi Tinggi,2,Loh Sin Poh,12081,BEBAS,1,661
Perlis,N.01 Titi Tinggi,3,Lai Kuan Fook @ Lai Kong Fook,12082,BEBAS,1,2640
Perlis,N.02 Beseri,1,Yahaya Bin Ahmad,10840,PAS,3,1507
Perlis,N.02 Beseri,2,Nordin Bin Hj. Abdullah,12084,BEBAS,1,2784
Perlis,N.03 Oran,1,Bakar Bin Ismail,10992,PAS,3,1325
Perlis,N.03 Oran,2,Yaziz @ Yazid Bin Mat,12086,BN,25,3700
Perlis,N.04 Padang Pauh,1,Ahmad Bin Salleh,1957,PAS,3,1559
Perlis,N.04 Padang Pauh,2,Bahari Bin Hj. Taib,12088,BN,25,2918
Perlis,N.05 Bintong,1,Mohd Abidin B. Halifah,12089,PAS,3,1367
Perlis,N.05 Bintong,2,Md. Isa Bin Sabu,2291,BN,25,3151
Perlis,N.06 Sena,1,Selamat Bin Saad,12091,BN,25,2459
Perlis,N.06 Sena,2,Shuib Bin Hj. Mohamad,1664,PAS,3,1312
Perlis,N.07 Indera Kayangan,1,Lee Kim Cheng,10987,BN,25,4018
Perlis,N.07 Indera Kayangan,2,Hamid Bin Mohamood,12094,PAS,3,1386
Perlis,N.08 Kuala Perlis,1,Din Bin Saaid,10995,PAS,3,1659
Perlis,N.08 Kuala Perlis,2,Ahmad Bin Osman,8307,BN,25,2556
Perlis,N.09 Kayang,1,Othman Bin Hj. Ghazali,12097,PAS,3,1452
Perlis,N.09 Kayang,2,Talib Bin Ali,10996,BN,25,2834
Perlis,N.10 Utan Aji,1,Fadzil Bin Mahmood,12099,BN,25,2270
Perlis,N.10 Utan Aji,2,Ahmad Tajuddin Bin Salleh,12100,PAS,3,1260
Perlis,N.11 Kota Raja,1,Abdul Hamid B. Pawanteh,12101,BN,25,3176
Perlis,N.11 Kota Raja,2,Chong Teik Tee,12102,BEBAS,1,251
Perlis,N.11 Kota Raja,3,Bahari Bin Ali,12103,PAS,3,1195
Perlis,N.12 Guar Sanji,1,Taib Bin Ismail,10990,BN,25,2697
Perlis,N.12 Guar Sanji,2,Mohamood Bin Hj. Mohamad Noor,12105,PAS,3,1499
Perlis,N.13 Kurong Anai,1,Halim @ Omar Bin Ismail,11003,PAS,3,1586
Perlis,N.13 Kurong Anai,2,Tengku Aziz Bin Tengku Jaafar,12107,BN,25,1660
Perlis,N.14 Sanglang,1,Ismail Bin Sahak,12108,PAS,3,2207
Perlis,N.14 Sanglang,2,Kamarudin Bin Ahmad,2292,BN,25,2612
