state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Sabah,N.01 Banggi,1,Tun Datu Haji Mustapha Bin Datu Harun,721,USNO,15,2556
Sabah,N.01 Banggi,2,A. Hamid Bin Ahmad,7849,BERJAYA,31,939
Sabah,N.02 Kudat,1,Yong Sze Kiun,7850,BERJAYA,31,2920
Sabah,N.02 Kudat,2,Datuk Hong Kee Sui,7851,SCA,16,1777
Sabah,N.03 Bengkoka,1,Datu Abdul Salam Bin Datu Harun,7852,USNO,15,1959
Sabah,N.03 Bengkoka,2,Manjil Madalag,7853,BERJAYA,31,1342
Sabah,N.03 Bengkoka,3,Osman Bin Hj. Abdul Rahman,7854,BEBAS,1,13
Sabah,N.04 Matunggong,1,Michael Wong,1293,BERJAYA,31,2207
Sabah,N.04 Matunggong,2,Peter Bin Haji Samsuddin,7856,USNO,15,1214
Sabah,N.04 Matunggong,3,Tan Ah Ken,7857,BEBAS,1,160
Sabah,N.05 Langkon,1,Michael Madinal,7858,BERJAYA,31,1735
Sabah,N.05 Langkon,2,Datuk Haji Idrus Matakim,7859,USNO,15,1268
Sabah,N.05 Langkon,3,Edmuns Gomboh,7860,PEKEMAS,27,216
Sabah,N.06 Tandek,1,Villson U. Malingka,7861,BERJAYA,31,1437
Sabah,N.06 Tandek,2,Haji Omar Majun,7862,USNO,15,1103
Sabah,N.06 Tandek,3,Baudi Bin Unggut,7863,BEBAS,1,159
Sabah,N.06 Tandek,4,Albert Surubi Bin Adun,1876,PEKEMAS,27,65
Sabah,N.07 Usukan,1,Tan Sri Haji Mohammad Said Bin Keruak,1035,USNO,15,3451
Sabah,N.07 Usukan,2,Mohd. Yakin Bin Abd. Mumin,1579,BERJAYA,31,961
Sabah,N.07 Usukan,3,Sharif Kuaris,7867,PEKEMAS,27,679
Sabah,N.08 Tempasuk,1,Datuk Haji Ashkar Bin Hasbollah,7868,USNO,15,1853
Sabah,N.08 Tempasuk,2,Haji Mohd. Mansor Bin Sani,7869,BERJAYA,31,1565
Sabah,N.08 Tempasuk,3,Pinjaman Hassin,1297,PEKEMAS,27,434
Sabah,N.08 Tempasuk,4,Mohemad Gelungan Bin Omar @ Rosman,7871,BEBAS,1,71
Sabah,N.09 Kebayau,1,Yapin Gompoton,7872,BERJAYA,31,2667
Sabah,N.09 Kebayau,2,Datuk Ismail Bin Gimbad,7873,USNO,15,1352
Sabah,N.10 Sugut,1,Batua Bin Haji Abbah,7874,USNO,15,1837
Sabah,N.10 Sugut,2,Pengiran Abdul Khafid,7875,BERJAYA,31,849
