state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Negeri Sembilan,N.01 Kuala Klawang,1,Abdul Hamid Bin Tinggal,10737,BEBAS,1,725
Negeri Sembilan,N.01 Kuala Klawang,2,Loke Kin Teck,10738,DAP,18,1207
Negeri Sembilan,N.01 Kuala Klawang,3,Lee Yuen Hon,10739,BEBAS,1,871
Negeri Sembilan,N.01 Kuala Klawang,4,Wong See Wah,2466,BN,25,5278
Negeri Sembilan,N.02 Pertang,1,Ibrahim Bin Bagak,6706,PAS,3,934
Negeri Sembilan,N.02 Pertang,2,Abd. Kadir Bin Kassim,10742,BN,25,4902
Negeri Sembilan,N.02 Pertang,3,Yaip Sen Kiong,1530,DAP,18,775
Negeri Sembilan,N.03 Bahau,1,Raja Aziz Bin Raja Karim,1531,PAS,3,1054
Negeri Sembilan,N.03 Bahau,2,Chew Hok Thye,1264,BN,25,7708
Negeri Sembilan,N.03 Bahau,3,Loo Ah Man @ Loh Ching Mai,10746,DAP,18,1524
Negeri Sembilan,N.04 Jempol,1,Mohd. Khalid Bin Mohd. Yunus,1828,BN,25,0
Negeri Sembilan,N.05 Lenggeng,1,Kamarudin @ Jalaludin B. Shamsudin,10748,BEBAS,1,543
Negeri Sembilan,N.05 Lenggeng,2,Lum Kong,10749,DAP,18,3085
Negeri Sembilan,N.05 Lenggeng,3,Dr. Gan Kong Seng @ Gan Teong,10750,BN,25,5399
Negeri Sembilan,N.06 Pantai,1,Khatimah Binti Haji Ibrahim,8456,BN,25,5672
Negeri Sembilan,N.06 Pantai,2,Raman S/O Krishna Nair,10752,DAP,18,2363
Negeri Sembilan,N.07 Labu,1,Shahardin Bin Hashim,8459,BN,25,6834
Negeri Sembilan,N.07 Labu,2,Othman Bin Atas,10754,DAP,18,1325
Negeri Sembilan,N.08 Rantau,1,Ismail Bin Lebai Kamat,10755,BN,25,4232
Negeri Sembilan,N.08 Rantau,2,Yap Sin Kin,10756,DAP,18,1493
Negeri Sembilan,N.09 Rasah,1,Kupusamy A/L Maruthy,10757,DAP,18,6449
Negeri Sembilan,N.09 Rasah,2,Cheah Yee Kooi,9632,BN,25,5167
Negeri Sembilan,N.10 Rahang,1,Chan Choong Tack,10759,BN,25,6024
Negeri Sembilan,N.10 Rahang,2,Hu Se Pang,1533,DAP,18,8217
Negeri Sembilan,N.11 Sungai Ujong,1,Pang Kai Tong,1002,DAP,18,6665
Negeri Sembilan,N.11 Sungai Ujong,2,Oh Her Sang @ Hwu Hor Shan,10762,BN,25,7388
Negeri Sembilan,N.11 Sungai Ujong,3,Lim Joo Lim,10763,PPPM,46,111
Negeri Sembilan,N.12 Terentang,1,Dato Md. Yazid Bin Baba,10764,BN,25,4824
Negeri Sembilan,N.12 Terentang,2,Loo Yoon Choy,10765,DAP,18,1008
Negeri Sembilan,N.13 Seri Menanti,1,Ahamd Bin Kasim,3295,BN,25,3956
Negeri Sembilan,N.13 Seri Menanti,2,Haji Mohamed Saleh Bin Ibrahim,590,PAS,3,782
Negeri Sembilan,N.14 Ulu Muar,1,Ali Bin Haji Manat,10768,BN,25,4805
Negeri Sembilan,N.14 Ulu Muar,2,Ujang B. Haji Yatim,10769,PAS,3,692
Negeri Sembilan,N.15 Pilah,1,Ramli Bin Ujang,10770,BN,25,5860
Negeri Sembilan,N.15 Pilah,2,Abdul Razak Ilong,10771,DAP,18,2014
Negeri Sembilan,N.15 Pilah,3,Mohamed Noh Bin Muharam,10772,PAS,3,590
Negeri Sembilan,N.16 Johol,1,Ishak Bin Mohd. Yusof,10773,BN,25,4332
Negeri Sembilan,N.16 Johol,2,Othman Bin Hamzah,1537,PAS,3,704
Negeri Sembilan,N.17 Jimah,1,Yap Ah Peng @ Yap Aun Ping,8482,BN,25,4650
Negeri Sembilan,N.17 Jimah,2,Teddy @ Edward Pang,10776,DAP,18,4337
Negeri Sembilan,N.18 Si Rusa,1,Muthuppalaniappan @ Mani A/L Muthuraman Chettiar,10777,BN,25,4763
Negeri Sembilan,N.18 Si Rusa,2,Mohamed Zain @ Yusof Bin Bador,10778,DAP,18,3356
Negeri Sembilan,N.19 Pasir Panjang,1,Ishak B. Ibrahim,1519,PAS,3,293
Negeri Sembilan,N.19 Pasir Panjang,2,Md. Harun Bin Abd Ghani,9658,DAP,18,1039
Negeri Sembilan,N.19 Pasir Panjang,3,Mustafa @ Mustapah Bin Hj. Hassan,10781,BN,25,4353
Negeri Sembilan,N.20 Linggi,1,Mohd. Isa Bin Abdul Samad,410,BN,25,0
Negeri Sembilan,N.21 Kota,1,Azhari B. Hamzah,1541,PAS,3,1146
Negeri Sembilan,N.21 Kota,2,Ismail Bin Mohd. Yassin,10784,BN,25,5773
Negeri Sembilan,N.22 Gemenceh,1,Lee Kong Chon,10785,DAP,18,687
Negeri Sembilan,N.22 Gemenceh,2,Mohd Ali Napiah Bin Ismail,1258,PAS,3,332
Negeri Sembilan,N.22 Gemenceh,3,Lassim @ Hashim Bin Hjai Pilus,10787,BEBAS,1,2584
Negeri Sembilan,N.22 Gemenceh,4,Waad Bin Haji Mansor,10788,BN,25,5787
Negeri Sembilan,N.23 Gemas,1,Md. Salleh Bin Md. Hashim,8498,BN,25,7581
Negeri Sembilan,N.23 Gemas,2,Jaafar Bin Ahmad,8529,PAS,3,1572
Negeri Sembilan,N.24 Rompin,1,Lee Yuen Fong,2464,DAP,18,2980
Negeri Sembilan,N.24 Rompin,2,Lee Kok Ching,7545,BN,25,7401
Negeri Sembilan,N.24 Rompin,3,Nordin Bin Suman,10793,PAS,3,660
