state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Penaga,1,Azhar B Ibrahim,13065,BN,25,4839
Pulau Pinang,N.01 Penaga,2,Mohd Hamdan Bin Haji Abd Rahman,11891,PAS,3,2295
Pulau Pinang,N.02 Bertam,1,Mohd Nor Samad,13067,S46,56,3252
Pulau Pinang,N.02 Bertam,2,Datuk Abdul Rahman Abbas,13068,BN,25,7306
Pulau Pinang,N.03 Pinang Tunggal,1,Yahaya Bin Abdul Hamid,11887,BN,25,4080
Pulau Pinang,N.03 Pinang Tunggal,2,Mohd Sani Bin Abdullah,13070,S46,56,2285
Pulau Pinang,N.04 Ara Rendang,1,Haji Khalid Bin Man,13071,S46,56,2331
Pulau Pinang,N.04 Ara Rendang,2,Hj. Zakaria Bakar,13072,BN,25,6506
Pulau Pinang,N.05 Sungai Dua,1,Mohd Salleh Bin Man,2350,PAS,3,2435
Pulau Pinang,N.05 Sungai Dua,2,Mohammed Yusof Bin Abdul Latib @ Abdul Latiff,1716,BN,25,6379
Pulau Pinang,N.06 Telok Ayer Tawar,1,Hajjah Rokiah Bee Bt Hassan,13075,BN,25,6711
Pulau Pinang,N.06 Telok Ayer Tawar,2,Naser Bin Mohd Razi,2348,S46,56,2547
Pulau Pinang,N.07 Bagan Jermal,1,Loon Kok Khoon,10813,BN,25,6463
Pulau Pinang,N.07 Bagan Jermal,2,Phee Boon Poh,10809,DAP,18,11244
Pulau Pinang,N.08 Mak Mandin,1,Lim Hock Seng,2044,DAP,18,7365
Pulau Pinang,N.08 Mak Mandin,2,Dato Michael Chen,13080,BN,25,7256
Pulau Pinang,N.09 Prai,1,S. Asamaley,13081,DAP,18,5250
Pulau Pinang,N.09 Prai,2,Valli Muthusamy,13082,BN,25,4895
Pulau Pinang,N.10 Seberang Jaya,1,Dr. Ibrahim Saad,2660,BN,25,8757
Pulau Pinang,N.10 Seberang Jaya,2,Yeow Yu Beng,11906,DAP,18,3230
Pulau Pinang,N.11 Permatang Pasir,1,Haji Adnan Bin Haji Ramli,13085,BN,25,7338
Pulau Pinang,N.11 Permatang Pasir,2,Yusoff Bin Abdul Latib,11917,PAS,3,3066
Pulau Pinang,N.12 Penanti,1,Hj. Mohd Salleh Bin Hj. Din,13087,S46,56,2214
Pulau Pinang,N.12 Penanti,2,Ahmad Bin Saad,5767,BN,25,6685
Pulau Pinang,N.13 Berapit,1,Wong Hang Yoke,10855,DAP,18,10110
Pulau Pinang,N.13 Berapit,2,Dr. Khaw Keng Hong,13090,BN,25,5316
Pulau Pinang,N.14 Machang Bubok,1,Choong Ah Keoh,13091,DAP,18,5545
Pulau Pinang,N.14 Machang Bubok,2,Goik Hock Lai,11916,BN,25,7497
Pulau Pinang,N.14 Machang Bubok,3,A Raman Manap,13093,BEBAS,1,996
Pulau Pinang,N.15 Bukit Tengah,1,Chian Heng Kai,936,DAP,18,6346
Pulau Pinang,N.15 Bukit Tengah,2,Liang Thau Sang,9693,BN,25,6155
Pulau Pinang,N.16 Sungai Bakap,1,Abu Harith Hj. Ahmad,13096,S46,56,3632
Pulau Pinang,N.16 Sungai Bakap,2,Dr. Goh Cheng Teik,1721,BN,25,6564
Pulau Pinang,N.17 Jawi,1,Chin Kooi Thoon,10826,DAP,18,8827
Pulau Pinang,N.17 Jawi,2,Teoh Kooi Sneah,8551,BN,25,5604
Pulau Pinang,N.18 Sungai Acheh,1,Abu Bakar Bin Yahya,13100,S46,56,2804
Pulau Pinang,N.18 Sungai Acheh,2,Ibrahim Bin Yaakob,3458,BN,25,5528
Pulau Pinang,N.19 Tanjong Bunga,1,Dr Koh Tsu Koon,1431,BN,25,7585
Pulau Pinang,N.19 Tanjong Bunga,2,Gooi Hock Seng,906,DAP,18,6573
Pulau Pinang,N.20 Ayer Itam,1,Khoo Boo Yeang,11930,BN,25,6169
Pulau Pinang,N.20 Ayer Itam,2,Ong Hock Aun,11942,DAP,18,9269
Pulau Pinang,N.21 Kebun Bunga,1,Dr Teng Hock Nan,13106,BN,25,5927
Pulau Pinang,N.21 Kebun Bunga,2,Ho Soon Cheng,13107,DAP,18,5843
Pulau Pinang,N.22 Padang Kota,1,Dr Lim Chong Eu,435,BN,25,5611
Pulau Pinang,N.22 Padang Kota,2,Lim Kit Siang,698,DAP,18,6317
Pulau Pinang,N.23 Pengkalan Kota,1,Dr Loh Hock Hun,13110,BN,25,7666
Pulau Pinang,N.23 Pengkalan Kota,2,Chow Kon Yeow,2665,DAP,18,11336
Pulau Pinang,N.24 Kampong Kolam,1,Cheah Teik Hoe,13112,DAP,18,8506
Pulau Pinang,N.24 Kampong Kolam,2,Wong Hoong Keat,1160,BN,25,4934
Pulau Pinang,N.25 Datok Keramat,1,K. Balasundram,13114,DAP,18,7591
Pulau Pinang,N.25 Datok Keramat,2,Dr Denis Mark Lee,13115,BN,25,6660
Pulau Pinang,N.26 Sungai Pinang,1,Dr Kang Chin Seng,2662,BN,25,8763
Pulau Pinang,N.26 Sungai Pinang,2,Karpal Singh,9753,DAP,18,7065
Pulau Pinang,N.27 Batu Lanchang,1,Chua Thien Lye,13118,BN,25,5741
