state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,N.01 Lundu,Lundu,1,Ramsay Noel Jitam,9094,BN,25,4890
Sarawak,N.01 Lundu,Lundu,2,Datuk Hj. Noor Bin Hj. Tahir,10288,PERMAS,55,3561
Sarawak,N.02 Tasik Biru,Tasik Biru,1,Wilfred Rata Nissom @ Wilfred Rhata,10289,PBDS,47,6152
Sarawak,N.02 Tasik Biru,Tasik Biru,2,Patau Ak. Rubis,1932,BN,25,6569
Sarawak,N.03 Padungan,Padungan,1,Song Swee Guan,2553,BN,25,14499
Sarawak,N.03 Padungan,Padungan,2,Tay Cheo Hong @ Cheng Hui Hong,10292,DAP,18,8538
Sarawak,N.04 Stampin,Stampin,1,Sim Kheng Hong,6126,BN,25,16790
Sarawak,N.04 Stampin,Stampin,2,Sim Keng Soon @ Sim Kwang Yang,1934,DAP,18,9724
Sarawak,N.05 Petra Jaya,Petra Jaya,1,Sharifah Mordiah Bt. Tku. Fauzi,10295,BN,25,6006
Sarawak,N.05 Petra Jaya,Petra Jaya,2,Hafsah Bt. Harun,10296,PERMAS,55,2696
Sarawak,N.06 Satok,Satok,1,Abg. Abd. Rahman Zohari Bin Tun Abg. Haji Openg,9108,BN,25,9760
Sarawak,N.06 Satok,Satok,2,Wan Ali B. Tku. Hj. Madhi,10298,PERMAS,55,4175
Sarawak,N.06 Satok,Satok,3,Abang Ariffin Bin Abang Sebli @ Abang Bungsu,10299,BERSATU,32,84
Sarawak,N.07 Sebandi,Sebandi,1,Datuk Patinggi Haji Abdul Taib Bin Mahmud,10300,BN,25,4397
Sarawak,N.07 Sebandi,Sebandi,2,Wan Yusof Tun Datuk Patinggi Tuanku Haji Bujang,8031,PERMAS,55,2203
Sarawak,N.08 Muara Tuang,Muara Tuang,1,Abdul Rahman Hamzah,7094,PERMAS,55,1755
Sarawak,N.08 Muara Tuang,Muara Tuang,2,Adenan Bin Haji Satem,7998,BN,25,5196
Sarawak,N.09 Batu Kawah,Batu Kawah,1,Lim Guan Sim,10304,DAP,18,2041
Sarawak,N.09 Batu Kawah,Batu Kawah,2,Japat Ak Simol,10305,PERMAS,55,2407
Sarawak,N.09 Batu Kawah,Batu Kawah,3,Chong Kiun Kong,6137,BN,25,8228
Sarawak,N.10 Bengoh,Bengoh,1,Louis Nigel Gines,10307,BN,25,5429
Sarawak,N.10 Bengoh,Bengoh,2,Sura Ak Sah @ Sora Ak Rusah,10308,PBDS,47,5648
Sarawak,N.10 Bengoh,Bengoh,3,Chong Kuet Bui @ Robert Abui,10309,BEBAS,1,230
Sarawak,N.11 Tarat,Tarat,1,Richard Riot Ak Jaem,2236,PBDS,47,3994
Sarawak,N.11 Tarat,Tarat,2,Frederick Bayoi Manggi,9127,BN,25,5107
Sarawak,N.11 Tarat,Tarat,3,Lai Boon Luan,10312,BEBAS,1,405
Sarawak,N.12 Tebakang,Tebakang,1,Michael Ben Ak Panggi,9129,PBDS,47,7723
Sarawak,N.12 Tebakang,Tebakang,2,Andrew Bujang Bareng,10314,BN,25,3366
Sarawak,N.13 Semera,Semera,1,Wan Zainal Abidin Bin Wan Senusi,2229,PERMAS,55,2779
Sarawak,N.13 Semera,Semera,2,Wan Wahap Bin Wan Sanusi @ Wan Abdul Wahab Bin Wan Sanusi,10316,BN,25,3614
Sarawak,N.14 Gedong,Gedong,1,Khaider B. Haji Ahmad Zaidel,10317,BN,25,2342
Sarawak,N.14 Gedong,Gedong,2,Mohammad Tawan Bin Abdullah @ Hilary Tawan Ak. Masan,9135,PERMAS,55,3482
