state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pahang,N.01 Tanah Rata,1,Choong Chin Yan,16498,BN,25,6193
Pahang,N.01 Tanah Rata,2,Go Mong Nging,16499,DAP,18,2290
Pahang,N.02 Jelai,1,Wan Rosdy Bin Wan Ismail,16500,BN,25,4145
Pahang,N.02 Jelai,2,Abdul Rahman Bin Awang Ngah,16501,PAS,3,1967
Pahang,N.03 Padang Tengku,1,Abdullah Bin Abdul Wantab,16502,PAS,3,3062
Pahang,N.03 Padang Tengku,2,Abdul Rahman Bin Mohamad,3752,BN,25,4683
Pahang,N.04 Cheka,1,Abdul Wahab Bin Sudin,2720,PAS,3,2567
Pahang,N.04 Cheka,2,Fong Koong Fuee,14060,BN,25,4696
Pahang,N.05 Benta,1,Zakaria Bin Abdul Hamid,3764,PKR,11,1598
Pahang,N.05 Benta,2,Mohd Soffi Bin Abd Razak,16507,BN,25,3610
Pahang,N.06 Batu Talam,1,Mahamed Nilam Bin Abdul Manap,16508,PAS,3,2653
Pahang,N.06 Batu Talam,2,Tengku Paris Bin Tengku Razlan,15251,BN,25,5414
Pahang,N.07 Tras,1,Leong Mee Meng,2719,DAP,18,7194
Pahang,N.07 Tras,2,Chan Choon Fah,15253,BN,25,5998
Pahang,N.08 Dong,1,Shahiruddin Bin Ab Moin,14069,BN,25,7791
Pahang,N.08 Dong,2,Selamat @ Ahmad Kamal Bin Alang,16513,PAS,3,2612
Pahang,N.09 Tahan,1,Abd Malik Bin Yusof,14072,PAS,3,3383
Pahang,N.09 Tahan,2,Ahmad Bin Jafaar,14349,BN,25,4911
Pahang,N.10 Damak,1,Woo Chee Wan,1769,DAP,18,5324
Pahang,N.10 Damak,2,Lau Lee,14073,BN,25,7563
Pahang,N.11 Pulau Tawar,1,Mohamed Bin Wahid,16518,PAS,3,4912
Pahang,N.11 Pulau Tawar,2,Ahmad Shukri Bin Ismail,15263,BN,25,8434
Pahang,N.12 Beserah,1,Fisar Bin Haji Abdullah,16520,BN,25,12447
Pahang,N.12 Beserah,2,Mohamad Hassim @ Mohamad Bin Yahia,16521,PAS,3,7237
