state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,1,Hj. Aznel Hj. Ibrahim,21216,BN,5716
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,2,Hamidi Bin Ismail,18481,PAS,3341
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,3,Dr Ahmad Safwan (Dr Iwan),21218,PKR,2711
Perak,N.02 Temengor,Temengor,1,Fadzil Aziz,21219,PKR,3806
Perak,N.02 Temengor,Temengor,2,Md Pozi Bin Md Sani,21220,PAS,3888
Perak,N.02 Temengor,Temengor,3,Salbiah Mohamed,21221,BN,7823
Perak,N.03 Kenering,Kenering,1,Azhar Hj. Rasdi,21222,PAS,4111
Perak,N.03 Kenering,Kenering,2,Noor Sham Binti Abu Samah,21223,PKR,1832
Perak,N.03 Kenering,Kenering,3,Tarmizi Idris,21224,BN,7379
Perak,N.04 Kota Tampan,Kota Tampan,1,Ustaz Rif'Aat Hj Razman,4622,PAS,2881
Perak,N.04 Kota Tampan,Kota Tampan,2,Saarani Mohamad,18083,BN,5183
Perak,N.04 Kota Tampan,Kota Tampan,3,Noor Hasnida Mohd. Hashim,21227,PKR,1834
Perak,N.05 Selama,Selama,1,Dato' Faizul Arby Bin Mohd Shohor,21228,BN,5227
Perak,N.05 Selama,Selama,2,Razali Ismail,2979,PKR,2618
Perak,N.05 Selama,Selama,3,Ustaz Akmal Hj Kamarudin,19679,PAS,5516
Perak,N.06 Kubu Gajah,Kubu Gajah,1,Cikgu Supri,21231,PKR,1671
Perak,N.06 Kubu Gajah,Kubu Gajah,2,Ustaz Khalil Hj Yahaya,21232,PAS,5786
Perak,N.06 Kubu Gajah,Kubu Gajah,3,Saliza Binti Ahmad,21233,BN,5606
Perak,N.07 Batu Kurau,Batu Kurau,1,Ustaz Shahir Hassan,21234,PAS,3860
Perak,N.07 Batu Kurau,Batu Kurau,2,Zainal Abidin Hj. Abd. Rahman,19697,BERJASA,42
Perak,N.07 Batu Kurau,Batu Kurau,3,Muhamad Aiman Aizuddin,21236,PKR,3051
Perak,N.07 Batu Kurau,Batu Kurau,4,Dato' Dr. Muhammad Amin B. Zakaria,21237,BN,6168
Perak,N.08 Titi Serong,Titi Serong,1,Hasnul Zulkarnain,21238,PKR,7600
