state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,N.01 Endau,1,Haji Arifin Bin Haji Ismail,5216,BEBAS,1,325
Johor,N.01 Endau,2,Mahmood Bin Mahadi,5217,NEG,9,861
Johor,N.01 Endau,3,Ali Affendi Bin Ahmad,5218,PERIKATAN,2,3639
Johor,N.02 Mersing,1,Yusoff Bin Awang,5219,BEBAS,1,519
Johor,N.02 Mersing,2,Poh Swee Lim,5220,PERIKATAN,2,3675
Johor,N.03 Kota Tinggi,1,Ismail Bin Sa'Adon,5221,PERIKATAN,2,2212
Johor,N.03 Kota Tinggi,2,P. Subramaniam,985,SF,8,974
Johor,N.03 Kota Tinggi,3,Ma'On Bin Omar,5223,NEG,9,637
Johor,N.04 Johore Lama,1,Lee Yeak Khim,5224,PERIKATAN,2,2722
Johor,N.04 Johore Lama,2,Syed Abu Bakar Bin Ja'Afar,5225,NEG,9,1168
Johor,N.05 Plentong,1,Haji Mohamed Bin Haji,5226,NEG,9,1033
Johor,N.05 Plentong,2,Dato' Haji Mohd. Noah Bin Omar,132,PERIKATAN,2,4467
Johor,N.06 Tanjong Petri,1,Chu Choon Yong,5228,SF,8,2414
Johor,N.06 Tanjong Petri,2,Wan Mohamed Bin Ibrahim,113,NEG,9,1195
Johor,N.06 Tanjong Petri,3,Fatimah Binti Haji A. Majid,5230,BEBAS,1,2356
Johor,N.07 Tampoi,1,Haji Rahmat Bin Haji Daud,564,PERIKATAN,2,4061
Johor,N.07 Tampoi,2,Haji Daud Bin Haji Abdul Hamid,146,NEG,9,2033
Johor,N.08 Gelang Patah,1,Sidi Bin Jas,5233,SF,8,1656
Johor,N.08 Gelang Patah,2,Haji Annuar Bin Haji Abdul Malik,85,NEG,9,702
Johor,N.08 Gelang Patah,3,Syed Mohamed Bin Edros,5235,PERIKATAN,2,2776
Johor,N.09 Pontian Dalam,1,Lebi Mohamed Bin Yacob,5236,PERIKATAN,2,3458
Johor,N.09 Pontian Dalam,2,Zahid Bin Abdul Karim,5237,SF,8,1864
Johor,N.09 Pontian Dalam,3,Haji Abdul Samad Bin Haji Mohamed Noor,286,NEG,9,793
Johor,N.09 Pontian Dalam,4,Ahmad Bin Haji Hassan,5239,PAS,3,288
Johor,N.09 Pontian Dalam,5,Haji Omar Bin Haji Abdullah,5240,BEBAS,1,898
Johor,N.10 Benut,1,Ab. Latif Bin Othman,5241,PAS,3,1109
Johor,N.10 Benut,2,Yeo Lin Thiam,5242,BEBAS,1,2530
Johor,N.10 Benut,3,Bachok Alias Haji Hashim,5243,PERIKATAN,2,4778
Johor,N.11 Rengit,1,A. Jamil Bin Sulaiman,555,PAS,3,613
Johor,N.11 Rengit,2,Mohd. Don Bin Abdullah,1636,NEG,9,3189
Johor,N.11 Rengit,3,Hj. Taha Bin Hj. Zakaria,5246,PERIKATAN,2,4903
Johor,N.12 Senai-Kulai,1,Soh Kim Siam,5247,SF,8,2963
Johor,N.12 Senai-Kulai,2,Chan Chong Wen,140,PERIKATAN,2,2908
Johor,N.13 Rengam,1,Alwi Bin Haji Jawal,5249,NEG,9,795
Johor,N.13 Rengam,2,Haji Ismail Bin Hassan,5250,PERIKATAN,2,5266
Johor,N.14 Gunong Lambak,1,Lee Ah Leng,135,SF,8,2615
Johor,N.14 Gunong Lambak,2,Woo See Tiam,5252,PERIKATAN,2,2525
Johor,N.15 Sri Lalang,1,Cheong Soo Kheng,5253,PERIKATAN,2,2595
Johor,N.15 Sri Lalang,2,Mohd. Zain Bin Mohamed,5254,SF,8,2345
Johor,N.16 Bandar Penggaram,1,Wook Bin Ibrahim,5255,NEG,9,1233
Johor,N.16 Bandar Penggaram,2,Tan Peng Khoon,5256,PERIKATAN,2,4470
Johor,N.17 Pontian Kechil,1,Abdullah Bin Mohsin,5257,PERIKATAN,2,0
Johor,N.18 Broleh,1,Abdul Wahid Bin Suleiman,5258,PERIKATAN,2,5384
Johor,N.18 Broleh,2,Hj. Ahmad Bin H. Mohd. Paiman,5259,NEG,9,1998
Johor,N.18 Broleh,3,Abd. Manap Bin Jamhari,5260,SF,8,2242
