state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Pahang,N.01 Tanah Rata,Tanah Rata,1,Dr Cheam May Choo,19392,BEBAS,408
Pahang,N.01 Tanah Rata,Tanah Rata,2,Ho Yip Kap,17837,BN,4734
Pahang,N.01 Tanah Rata,Tanah Rata,3,Leong Ngah Ngah,11813,DAP,7878
Pahang,N.02 Jelai,Jelai,1,Abdul Karim Bin Nor,19395,PAS,2737
Pahang,N.02 Jelai,Jelai,2,Dato' Wan Rosdy Bin Wan Ismail,17839,BN,5919
Pahang,N.02 Jelai,Jelai,3,Alagu A/L Thangarajoo,3750,BEBAS,338
Pahang,N.03 Padang Tengku,Padang Tengku,1,Mustapa Bin Long,19398,BN,6124
Pahang,N.03 Padang Tengku,Padang Tengku,2,Roslan Bin Zainal,19399,PAS,4210
Pahang,N.04 Cheka,Cheka,1,Abas Bin Awang,19400,PKR,4139
Pahang,N.04 Cheka,Cheka,2,Fong Koong Fuee,14060,BN,5324
Pahang,N.05 Benta,Benta,1,Rizal Bin Jamin,19402,PKR,2932
Pahang,N.05 Benta,Benta,2,Dato Hj Mohd Soffi Bin Tan Sri Abdul Razak,17845,BN,3833
Pahang,N.06 Batu Talam,Batu Talam,1,Dato' Abd Aziz Bin Mat Kiram,19404,BN,7852
Pahang,N.06 Batu Talam,Batu Talam,2,Khairul Hakimin Bin Mohd Ali,19405,PKR,3715
Pahang,N.07 Tras,Tras,1,Wing Lay Hiang,19406,BN,6015
Pahang,N.07 Tras,Tras,2,Choong Siew Onn,3046,DAP,12777
Pahang,N.08 Dong,Dong,1,Tengku Shah Amir Bin Tengku Perang,19408,PAS,6612
Pahang,N.08 Dong,Dong,2,Dato' Shahiruddin Bin Ab Moin,19409,BN,7093
Pahang,N.09 Tahan,Tahan,1,Ustaz Zakuan,19410,PAS,5110
Pahang,N.09 Tahan,Tahan,2,Wan Amizan Bin Wan Abdul Razak,17853,BN,6200
Pahang,N.10 Damak,Damak,1,Mohd Nor Jaafar.,19412,BEBAS,174
Pahang,N.10 Damak,Damak,2,Jamaluddin Bin Abd Rahim,19413,PKR,2435
Pahang,N.10 Damak,Damak,3,Cikgu Koh,17855,BEBAS,7841
Pahang,N.10 Damak,Damak,4,Dato' Lau Lee,17857,BN,7905
Pahang,N.11 Pulau Tawar,Pulau Tawar,1,Yohanis,19416,PAS,7552
Pahang,N.11 Pulau Tawar,Pulau Tawar,2,Dato' Dr Ahmad Shukri Bin Ismail,15263,BN,11048
Pahang,N.12 Beserah,Beserah,1,Andansura Rabu,19418,PAS,15346
Pahang,N.12 Beserah,Beserah,2,Dato' Mohd Hazmi Bin Yusof,19419,BN,11359
Pahang,N.13 Semambu,Semambu,1,Mohd Shukri (Cmk),19420,BEBAS,885
Pahang,N.13 Semambu,Semambu,2,Pang Tsu Ming,16522,BN,11553
Pahang,N.13 Semambu,Semambu,3,Lee Chean Chung,4821,PKR,14753
Pahang,N.14 Teruntum,Teruntum,1,Sim Chon Siang,19423,PKR,12385
Pahang,N.14 Teruntum,Teruntum,2,Chang Hong Seong,17864,BN,7948
Pahang,N.15 Tanjung Lumpur,Tanjung Lumpur,1,Ustaz Rosli Abdul Jabar,19425,PAS,9090
Pahang,N.15 Tanjung Lumpur,Tanjung Lumpur,2,T . Zulkifly Bin T . Ahmad,19426,BN,8294
Pahang,N.16 Inderapura,Inderapura,1,Shafik Fauzan Bin Sharif,16528,BN,5644
Pahang,N.16 Inderapura,Inderapura,2,Drs. Ustaz Syed Anis Syed Husain,19428,PAS,3700
Pahang,N.17 Sungai Lembing,Sungai Lembing,1,Cikgu Sulaiman Md Derus,19429,PAS,4451
Pahang,N.17 Sungai Lembing,Sungai Lembing,2,Dato' Hj Md Sohaimi Bin Hj Mohamed Shah,15270,BN,7042
Pahang,N.18 Lepar,Lepar,1,Mohd Shohaimi Bin Jusoh,17873,BN,8022
Pahang,N.18 Lepar,Lepar,2,Jefri Jaafar Bin Tukemin,19432,PKR,4306
Pahang,N.18 Lepar,Lepar,3,Kamarzaman Bin Mohamed Yunus,19433,BEBAS,65
Pahang,N.19 Panching,Panching,1,Dato' Mohd Zaili Bin Hj Besar,19434,BN,8657
Pahang,N.19 Panching,Panching,2,Ustaz Yusof Embong,17875,PAS,7621
Pahang,N.20 Pulau Manis,Pulau Manis,1,Ustaz Othman Bakar,17876,PAS,5137
Pahang,N.20 Pulau Manis,Pulau Manis,2,Khairuddin Bin Mahmud,19437,BN,10733
Pahang,N.21 Peramu Jaya,Peramu Jaya,1,Syed Mohammad Faiz Bin Syed Azemmant,19438,BEBAS,233
Pahang,N.21 Peramu Jaya,Peramu Jaya,2,Sh. Mohmed Puzi Bin Sh. Ali,4731,BN,15769
Pahang,N.21 Peramu Jaya,Peramu Jaya,3,Ustaz Abu Kassim,17878,PAS,8142
Pahang,N.22 Bebar,Bebar,1,Mohammad Fakhruddin Bin Mohd Ariff,19441,BN,8846
Pahang,N.22 Bebar,Bebar,2,Mohd Jafri Hj Ab Rashid,3410,PKR,2131
Pahang,N.23 Chini,Chini,1,Abu Bakar Bin Harun,16542,BN,11829
Pahang,N.23 Chini,Chini,2,Sitarunisah Binti Ab Kadir,4156,PKR,4154
Pahang,N.24 Luit,Luit,1,Nurhidayah Binti Mohamad Shahaimi,19445,BN,4631
Pahang,N.24 Luit,Luit,2,Khairul Nizam Bin Abdul Majid,19446,BEBAS,262
Pahang,N.24 Luit,Luit,3,Ustaz Shahrul Nizam Abdul Haliff,19447,PAS,4230
Pahang,N.25 Kuala Sentul,Kuala Sentul,1,Mohamad Razali Bin Ithnain,19448,PKR,3608
Pahang,N.25 Kuala Sentul,Kuala Sentul,2,Shahaniza Bt Shamsuddin,4737,BN,6901
Pahang,N.26 Chenor,Chenor,1,Cikgu Hasenan Haron,19450,PAS,4983
Pahang,N.26 Chenor,Chenor,2,Mohamed Arifin Bin Awang Ismail,19451,BN,7292
Pahang,N.27 Jenderak,Jenderak,1,Pariruddin,19452,BEBAS,94
Pahang,N.27 Jenderak,Jenderak,2,Haji Suhaimi Said,17891,PKR,2865
Pahang,N.27 Jenderak,Jenderak,3,Dato' Haji Mohamed Bin Haji Jaafar,15290,BN,5047
Pahang,N.28 Kerdau,Kerdau,1,Ustaz Kamal Bin Ashaari,4741,PAS,3399
Pahang,N.28 Kerdau,Kerdau,2,Ustaz Syed Ibrahim Bin Syed Ahmad,19456,BN,5912
Pahang,N.29 Jengka,Jengka,1,Wan Salman Bin Hj Wan Ismail,17895,BN,10453
Pahang,N.29 Jengka,Jengka,2,Ustaz Dato' Tuan Ibrahim Tuan Man,17894,PAS,9150
Pahang,N.30 Mentakab,Mentakab,1,Tengku Zulpuri Shah,4133,DAP,7882
Pahang,N.30 Mentakab,Mentakab,2,Chuah Boon Seong,16557,BN,6328
Pahang,N.31 Lanchang,Lanchang,1,Ahmad Nizam Bin Hamid,16546,PKR,9266
Pahang,N.31 Lanchang,Lanchang,2,Dato' Haji Mohd Sharkar Bin Haji Shamsudin,15294,BN,10393
Pahang,N.32 Kuala Semantan,Kuala Semantan,1,Syed Hamid B Syed Mohd,17902,PAS,12101
Pahang,N.32 Kuala Semantan,Kuala Semantan,2,Mohammad Anuar Bin Mohd. Yunus,19464,BN,9416
Pahang,N.33 Bilut,Bilut,1,Leong Kim Soon,4172,BN,6056
Pahang,N.33 Bilut,Bilut,2,Chow Yu Hui,4713,DAP,8663
Pahang,N.34 Ketari,Ketari,1,Lee Chin Chen,19467,DAP,10050
Pahang,N.34 Ketari,Ketari,2,Woong Choo Yak,19468,BN,7910
Pahang,N.35 Sabai,Sabai,1,Kamache,19469,DAP,4439
Pahang,N.35 Sabai,Sabai,2,Goonasakaren A/L Raman,19470,BN,4322
Pahang,N.36 Pelangai,Pelangai,1,Abdul Hamid Bin Bahatim,19471,PAS,3770
Pahang,N.36 Pelangai,Pelangai,2,Adnan Bin Yaakob,11809,BN,6245
Pahang,N.37 Guai,Guai,1,Norol Azali Bin Sulaiman,17911,BN,8320
Pahang,N.37 Guai,Guai,2,Musaniff Bin Ab. Rahman,4154,PAS,5922
Pahang,N.38 Triang,Triang,1,Leong Yu Man,19475,DAP,10076
Pahang,N.38 Triang,Triang,2,Tan Tin Loon,17913,BN,5067
Pahang,N.39 Kemayan,Kemayan,1,Bob Manolan Mohamad,19477,PKR,4316
Pahang,N.39 Kemayan,Kemayan,2,Mohd Fadil Bin Osman,17916,BN,8379
