state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,N.01 Ayer Hangat,Ayer Hangat,1,Mohd Rawi Bin Abd Hamid,17613,BN,25,6888
Kedah,N.01 Ayer Hangat,Ayer Hangat,2,Zubir Ahmad,2920,PAS,3,5753
Kedah,N.02 Kuah,Kuah,1,Nawawi Bin Ahmad,3635,BN,25,6660
Kedah,N.02 Kuah,Kuah,2,Hasrul Muhaimin Bin Hasbi,17616,PKR,11,3336
Kedah,N.03 Kota Siputeh,Kota Siputeh,1,Dato' Abu Hasan,17617,BN,25,8160
Kedah,N.03 Kota Siputeh,Kota Siputeh,2,Haji Ismail Wan Teh,17618,PAS,3,7665
Kedah,N.04 Ayer Hitam,Ayer Hitam,1,Ustaz Abd Ghani Ahmad,15032,PAS,3,10652
Kedah,N.04 Ayer Hitam,Ayer Hitam,2,Dato' Othman Hj Aziz,17620,BN,25,10146
Kedah,N.05 Bukit Kayu Hitam,Bukit Kayu Hitam,1,Che On,17621,PKR,11,6224
Kedah,N.05 Bukit Kayu Hitam,Bukit Kayu Hitam,2,Dato Hj Ahmad Zaini Hj Japar,17622,BN,25,13219
Kedah,N.06 Jitra,Jitra,1,Dr. Rohani,17623,PAS,3,9807
Kedah,N.06 Jitra,Jitra,2,Dato' Saad Bin Man,17624,BN,25,12065
Kedah,N.07 Kuala Nerang,Kuala Nerang,1,Dato' Syed Sobri,17625,BN,25,7856
Kedah,N.07 Kuala Nerang,Kuala Nerang,2,Ustaz Zawawi Ahmad,17626,PAS,3,7051
Kedah,N.08 Pedu,Pedu,1,Dato' Seri Mahdzir Bin Khalid,16290,BN,25,8780
Kedah,N.08 Pedu,Pedu,2,Ir. Zamri Bin Yusuf,17628,PKR,11,6047
Kedah,N.09 Bukit Lada,Bukit Lada,1,Ust 'Izzat Shauki,17629,PAS,3,9600
Kedah,N.09 Bukit Lada,Bukit Lada,2,Dato' Ariffin Bin Man,17630,BN,25,9392
Kedah,N.10 Bukit Pinang,Bukit Pinang,1,Haji Md Rohsidi,17631,PAS,3,11307
Kedah,N.10 Bukit Pinang,Bukit Pinang,2,Cikgu Omar,17632,BN,25,7908
