state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,1,Md Dali Bin Ghazali,14288,PAS,3,2516
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,2,Ibrahim Bin Mohd Hanafiah,14289,BN,25,6345
Perak,N.02 Temengor,Temengor,1,Mokhtarudin Bin Haji Mohamad Kaya,14290,BN,25,6027
Perak,N.02 Temengor,Temengor,2,Abdul Aziz Bin Haji Jaeh,14291,PAS,3,1956
Perak,N.03 Kenering,Kenering,1,Abdul Rani Bin Che Lah,14292,S46,56,2308
Perak,N.03 Kenering,Kenering,2,Khansiyah @ Khamsiyah Binti Yeop,2670,BN,25,5051
Perak,N.03 Kenering,Kenering,3,Sulaiman Bin Japar,14294,BEBAS,1,171
Perak,N.04 Selama,Selama,1,Mohd. Yaakob Bin Haji Mohd Zabidi,14295,PAS,3,2986
Perak,N.04 Selama,Selama,2,Mohd Ali Bin Mohd Isa,14296,BN,25,8827
Perak,N.05 Batu Kurau,Batu Kurau,1,Kamarudin Bin Awang Basir,11968,PAS,3,3437
Perak,N.05 Batu Kurau,Batu Kurau,2,Raja Ahmad Zainuddin Bin Raja Haji Omar,2672,BN,25,8245
Perak,N.05 Batu Kurau,Batu Kurau,3,Mohamed Shohor Bin Mohd Nasir,14299,BEBAS,1,357
Perak,N.06 Titi Serong,Titi Serong,1,Abd Latif Bin Mat Ali,14300,BN,25,9918
Perak,N.06 Titi Serong,Titi Serong,2,Haji Khalid Bin Abd. Hamid,14301,PAS,3,5025
Perak,N.07 Kuala Kurau,Kuala Kurau,1,Kadir Bin Haji Idris,8622,PAS,3,3763
Perak,N.07 Kuala Kurau,Kuala Kurau,2,Ahmad Shariffudin Bin A. Aziz,11971,BN,25,7754
Perak,N.07 Kuala Kurau,Kuala Kurau,3,Abd. Hamid Bin Salleh,14304,DAP,18,2813
Perak,N.08 Alor Pongsu,Alor Pongsu,1,Jaberal @ Sabran Bin Hasamawi @ Asmawi,14305,PAS,3,3179
Perak,N.08 Alor Pongsu,Alor Pongsu,2,Baharudin Bin Mat Nor,14306,BN,25,8693
Perak,N.09 Gunong Semanggol,Gunong Semanggol,1,Saikidol Bin Mohamad Noor,14307,BN,25,9249
Perak,N.09 Gunong Semanggol,Gunong Semanggol,2,Abdul Halim Bin Md. Ali,11975,PAS,3,5968
Perak,N.10 Kuala Sapetang,Kuala Sapetang,1,Siew Kok Kan,10898,BN,25,8930
Perak,N.10 Kuala Sapetang,Kuala Sapetang,2,Abd. Malik Bin Ahmad,8683,S46,56,3631
Perak,N.11 Changkat Jering,Changkat Jering,1,Mohamad Razlan Bin Haji Abdul Hamid,1446,BN,25,9429
Perak,N.11 Changkat Jering,Changkat Jering,2,Hawari Bin Che Teh,14312,PAS,3,3027
Perak,N.12 Trong,Trong,1,Sidek Bin Mohd Noor,12061,PAS,3,2923
