state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Terengganu,N.01 Kuala Besut,1,Ustaz Nik Muhammad Zawawi Bin Salleh,15692,PAS,3,4426
Terengganu,N.01 Kuala Besut,2,Dato' Haji Wan Zakaria Bin Haji Wan Abd. Rahman,15693,BN,25,3939
Terengganu,N.02 Kampung Raja,1,Dato' Hj. Idris Jusoh,15694,BN,25,4389
Terengganu,N.02 Kampung Raja,2,Haji Abdul Aziz Bin Haji Abas,15695,PAS,3,5099
Terengganu,N.03 Jertih,1,Wan Mohammad Bin Wan Ahmad,15696,BEBAS,1,66
Terengganu,N.03 Jertih,2,Tun Salleh Abas,15697,PAS,3,5075
Terengganu,N.03 Jertih,3,Haji Idris Bin Mamat,15698,BN,25,3611
Terengganu,N.04 Hulu Besut,1,Nawi Bin Mohamad,15699,BN,25,4021
Terengganu,N.04 Hulu Besut,2,Abdullah Bin Mat Dan @ Ustaz Abdullah Bin Mat Adam,15700,PAS,3,4619
Terengganu,N.05 Jabi,1,Ustaz Zulkarnain Bin Abd. Kadir,15701,PAS,3,5013
Terengganu,N.05 Jabi,2,Ramlan Bin Ali,15702,BN,25,3519
Terengganu,N.06 Permaisuri,1,Asha'Ari Bin Idris,15703,BN,25,5180
Terengganu,N.06 Permaisuri,2,Mohamad Bin Hitam,10013,PAS,3,4729
Terengganu,N.07 Langkap,1,Ustaz Rozali Bin Muhammad,15705,PAS,3,3766
Terengganu,N.07 Langkap,2,Mohd Jidin Bin Shafee,3338,BN,25,3923
Terengganu,N.08 Batu Rakit,1,Dato Ismail Bin Said,2039,BN,25,3194
Terengganu,N.08 Batu Rakit,2,Ustaz Haji Abu Bakar Chik,2028,PAS,3,4381
Terengganu,N.09 Tepuh,1,Haji Hassan Bin Ali,15709,BN,25,3895
Terengganu,N.09 Tepuh,2,Ustaz Abu Bakar Bin Abdullah,6314,PAS,3,6952
Terengganu,N.10 Teluk Pasu,1,Haji Mohamad Bin Ngah,15711,BN,25,3893
Terengganu,N.10 Teluk Pasu,2,Haji Ismail Bin Haji Mamat,15712,PAS,3,6463
Terengganu,N.11 Seberang Takir,1,Dato' Abdul Rashid Bin Ngah,12232,BN,25,4009
Terengganu,N.11 Seberang Takir,2,Zakaria Bin Dagang,15714,PAS,3,3452
Terengganu,N.12 Bukit Tunggal,1,Dr. Haji Alias Bin Razak,15715,PAS,3,4629
Terengganu,N.12 Bukit Tunggal,2,Haji Mohd Nasir Bin Tan Sri Ibrahim Fikri,15716,BN,25,2687
Terengganu,N.13 Wakaf Mempelam,1,Muhamad Bin Ngah,1198,BN,25,3221
Terengganu,N.13 Wakaf Mempelam,2,Haji Mohd Abdul Wahid Bin Endut,12236,PAS,3,8981
Terengganu,N.14 Bandar,1,Wong Foon Meng,13368,BN,25,6245
Terengganu,N.14 Bandar,2,Md. Azmi Bin Lop Yusof,15720,PAS,3,6756
Terengganu,N.14 Bandar,3,Ng Chai Hing,13367,BEBAS,1,187
Terengganu,N.15 Ladang,1,Haji Roslan Bin Awang Chik,15722,BN,25,3601
Terengganu,N.15 Ladang,2,Dr. Haji Sulaiman Bin Abdullah,15723,PAS,3,6175
Terengganu,N.16 Batu Buruk,1,Wan Abd Muttalib Bin Embong,13373,PAS,3,9422
Terengganu,N.16 Batu Buruk,2,Mohamed Bin Jusoh,5568,BN,25,4022
Terengganu,N.17 Alur Limbat,1,Alias Bin Abdullah,15726,BN,25,4300
Terengganu,N.17 Alur Limbat,2,Yahaya Bin Ali,12267,PAS,3,7575
Terengganu,N.18 Bukit Payung,1,Dato' Dr Abdul Latiff Bin Awang,15728,BN,25,4330
Terengganu,N.18 Bukit Payung,2,Ustaz Haji Hassan Mohd Salleh,15729,PAS,3,6686
Terengganu,N.19 Ru Rendang,1,Tengku Zainuddin Bin Tengku Zahid,15730,BN,25,4038
Terengganu,N.19 Ru Rendang,2,Tuan Guru Hj. Abdul Hadi Bin Awang,1712,PAS,3,7881
Terengganu,N.20 Pengkalan Berangan,1,Haji Mustafa Bin Ali,2038,PAS,3,7131
Terengganu,N.20 Pengkalan Berangan,2,Latef Bin Mohd Noor,15733,BN,25,5522
Terengganu,N.21 Telemung,1,Ustaz Jusoh Bin Othman,15734,PAS,3,3261
Terengganu,N.21 Telemung,2,Tengku Putera Bin Tengku Awang,2982,BN,25,3921
Terengganu,N.22 Manir,1,Ustaz Haji Harun Bin Taib,15736,PAS,3,5207
Terengganu,N.22 Manir,2,Haji Shamsuddin Bin Sulong,15737,BN,25,3291
Terengganu,N.23 Kuala Berang,1,Abdullah Bin Ismail,6562,BN,25,3124
Terengganu,N.23 Kuala Berang,2,Dr. Mamad Bin Puteh,15739,PAS,3,4968
Terengganu,N.24 Ajil,1,Ustaz Ismail Bin Osman,15740,PAS,3,4188
Terengganu,N.24 Ajil,2,Rosol Bin Wahid,4057,BN,25,4313
Terengganu,N.25 Bukit Besi,1,Ustaz Haji Roslan Bin Haji Ismail,15742,PAS,3,3368
Terengganu,N.25 Bukit Besi,2,Ustaz Haji Awang Bin Jabar,15743,BN,25,3281
Terengganu,N.26 Rantau Abang,1,Ustaz Azman Shapawi Bin Abdul Rani,15744,PAS,3,5550
Terengganu,N.26 Rantau Abang,2,Ustaz Haji Shafiee Bin Daud,15745,BN,25,3107
Terengganu,N.27 Sura,1,Ustaz Wan Hassan Bin Mohd Ramli,15746,PAS,3,6643
Terengganu,N.27 Sura,2,Za'Abar Bin Dato' Haji Mohd Adib,15747,BN,25,3470
Terengganu,N.28 Paka,1,Haji Rosli Bin Mat Hassan,15748,BN,25,4020
Terengganu,N.28 Paka,2,Ustaz Haji Saiful Bahri Bin Mamat,15749,PAS,3,6706
Terengganu,N.29 Kemasik,1,Dato' Haji Abu Bakar Bin Ali,15750,BN,25,4083
Terengganu,N.29 Kemasik,2,Ustaz Alias Bin Hamid,15751,PAS,3,3979
Terengganu,N.30 Kijal,1,Haji Mohamad Bin Sulong,15752,PAS,3,4425
Terengganu,N.30 Kijal,2,Ahmad Bin Said,5767,BN,25,4161
