state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.30 Pusing,Pusing,2,Choong Tien Chuan,6883,PERIKATAN,5776
Perak,N.31 Gopeng,Gopeng,1,Chai Ken Fook,6884,SF,2141
Perak,N.31 Gopeng,Gopeng,2,Haji Ahmad Bin Haji Marap,6885,PAS,1341
Perak,N.31 Gopeng,Gopeng,3,Choy Chooi Yooi,6886,PERIKATAN,5844
Perak,N.32 Kuala Dipang,Kuala Dipang,1,Yap Boon En,6887,PKR,5962
Perak,N.32 Kuala Dipang,Kuala Dipang,2,Kong Hoi,6888,SF,2757
Perak,N.32 Kuala Dipang,Kuala Dipang,3,Oh Kay Seng,931,PERIKATAN,7013
Perak,N.33 Bidor,Bidor,1,Felix Anthony,6890,PKR,1213
Perak,N.33 Bidor,Bidor,2,Leow Yeon Seong,6891,BEBAS,1726
Perak,N.33 Bidor,Bidor,3,Chan Chong Yueng,6892,SF,741
Perak,N.33 Bidor,Bidor,4,V. Punnusamy Pillai,6893,PERIKATAN,3875
Perak,N.34 Slim,Slim,1,Zakaria Bin A. Maraf,1200,PERIKATAN,5308
Perak,N.34 Slim,Slim,2,Kok Yin Chye,6895,PKR,234
Perak,N.34 Slim,Slim,3,Cheah Wai Cheong,6896,SF,2275
Perak,N.35 Batak Rabit,Batak Rabit,1,Sum Binti Abdullah,5796,PERIKATAN,4573
Perak,N.35 Batak Rabit,Batak Rabit,2,Mohd. Ali Bin Hj. Mohd Ariff,6898,SF,1368
Perak,N.35 Batak Rabit,Batak Rabit,3,Thean Mai Yuck,6899,PKR,2729
Perak,N.36 Pasir Bedamar,Pasir Bedamar,1,Sew Heng Kuan,6900,PERIKATAN,6142
Perak,N.36 Pasir Bedamar,Pasir Bedamar,2,Chai Kai Wai,6901,SF,1740
Perak,N.36 Pasir Bedamar,Pasir Bedamar,3,K. Ramasamy,3354,PKR,5087
Perak,N.37 Rungkup,Rungkup,1,L. Hasim Bin Ketong,6903,PERIKATAN,6696
Perak,N.37 Rungkup,Rungkup,2,Hasan Adli,451,PAS,2565
Perak,N.38 Hutan Melintang,Hutan Melintang,1,Mohamad Abas Bin Ahmad,6905,PERIKATAN,4778
Perak,N.38 Hutan Melintang,Hutan Melintang,2,Ibrahim Dahalan,6906,PAS,1763
Perak,N.38 Hutan Melintang,Hutan Melintang,3,Hamzah Bin Lop,6907,PDB,562
Perak,N.39 Tapah Road,Tapah Road,1,Mohd. Jumah Bin Mat Satir,6908,PERIKATAN,4130
Perak,N.39 Tapah Road,Tapah Road,2,Dahalan Bin Kulop Mat Daud,6909,PKR,2494
Perak,N.40 Tapah,Tapah,1,Hor Seng,6910,PERIKATAN,4332
Perak,N.40 Tapah,Tapah,2,S. A. Lingam,482,PKR,2349
