state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Sabah,N.01 Banggi,6051,3763,0,80
Sabah,N.02 Kudat,10363,7973,0,79
Sabah,N.03 Bengkoka,7127,4869,0,73
Sabah,N.04 Matunggong,7269,5717,0,95
Sabah,N.05 Tandek,5751,3935,0,51
Sabah,N.06 Langkon,6405,4734,0,42
Sabah,N.07 Tempasuk,8815,6994,0,54
Sabah,N.08 Usukan,9575,7528,0,65
Sabah,N.09 Kadamaian,6961,5870,0,61
Sabah,N.10 Tamparuli,8149,6314,0,105
Sabah,N.11 Sulaman,8391,6437,0,56
Sabah,N.12 Kiulu,6510,4903,0,60
Sabah,N.13 Kundasang,8974,6764,0,94
Sabah,N.14 Ranau,7819,5917,0,61
Sabah,N.15 Sugut,4947,2853,0,67
Sabah,N.16 Labuk,6849,5020,0,62
Sabah,N.17 Sungai Sibuga,9672,6924,0,55
Sabah,N.18 Elopura,11488,8078,0,32
Sabah,N.19 Tanjong Papat,11457,8134,0,26
Sabah,N.20 Karamunting,10380,7585,0,21
Sabah,N.21 Sekong,7454,5066,0,67
Sabah,N.22 Sukau,6025,3147,0,36
Sabah,N.23 Kuamut,5500,3245,0,52
Sabah,N.24 Tambunan,6774,5515,0,45
Sabah,N.25 Bingkor,8821,7057,0,77
Sabah,N.26 Moyog,9504,7330,0,58
Sabah,N.27 Inanam,10862,8448,0,82
Sabah,N.28 Likas,13125,9652,0,75
Sabah,N.29 Api-Api,15753,11934,0,33
Sabah,N.30 Sembulan,11447,8130,0,41
Sabah,N.31 Petagas,10140,7580,0,38
Sabah,N.32 Kawang,7286,6025,0,140
Sabah,N.33 Buang Sayang,9951,7920,0,85
Sabah,N.34 Bongawan,8273,6367,0,42
Sabah,N.35 Kuala Penyu,7255,5855,0,91
Sabah,N.36 Klias,7606,5670,0,70
Sabah,N.37 Lumadan,7533,5511,0,85
Sabah,N.38 Sipitang,6328,4936,0,43
Sabah,N.39 Tenom,6656,5318,0,36
Sabah,N.40 Kemabong,5463,4383,0,62
Sabah,N.41 Sook,10265,7692,0,91
Sabah,N.42 Nabawan,4428,2986,0,110
Sabah,N.43 Merotai,11527,8210,0,96
Sabah,N.44 Sri Tanjung,16868,12478,0,63
Sabah,N.45 Lahad Datu,13192,9429,0,92
Sabah,N.46 Kunak,8938,6108,0,92
Sabah,N.47 Balung,11244,8271,0,72
Sabah,N.48 Sulabayan,11926,7967,0,126
