state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,1,Mej (B) Abdullah Masnan,19671,PKR,3845
Perak,N.01 Pengkalan Hulu,Pengkalan Hulu,2,Hj Aznel Bin Hj Ibrahim,19672,BN,7206
Perak,N.02 Temengor,Temengor,1,Mhd Supian Bin Nordin,19673,PKR,6116
Perak,N.02 Temengor,Temengor,2,Salbiah Binti Mohamed,19674,BN,9331
Perak,N.03 Kenering,Kenering,1,Mohamd Tarmizi Bin Abdul Hamid,19675,PKR,4881
Perak,N.03 Kenering,Kenering,2,Mohd Tarmizi Idris,16741,BN,8216
Perak,N.04 Kota Tampan,Kota Tampan,1,Zahrul Nizam Bin Abdul Majid,19446,PKR,4049
Perak,N.04 Kota Tampan,Kota Tampan,2,Saarani Mohamad,18083,BN,5893
Perak,N.05 Selama,Selama,1,Ustaz Akmal Bin Hj. Kamarudin,19679,PAS,6235
Perak,N.05 Selama,Selama,2,Dato Mohamad Daud Bin Mohd Yusoff,16746,BN,6854
Perak,N.06 Kubu Gajah,Kubu Gajah,1,Ahmad Hasbullah Bin Alias,19681,BN,5807
Perak,N.06 Kubu Gajah,Kubu Gajah,2,Ust Mohd Nazri B. Hj Din,19682,PAS,4722
Perak,N.07 Batu Kurau,Batu Kurau,1,Dr. Hj. Muhammad Amin Bin Zakaria,19683,BN,9789
Perak,N.07 Batu Kurau,Batu Kurau,2,Mohammad Fadzil Bin Alias,19684,PKR,5955
Perak,N.08 Titi Serong,Titi Serong,1,Abu Bakar Bin Mat Ali,6610,BN,11045
Perak,N.08 Titi Serong,Titi Serong,2,Ustaz Abu Bakar Hussain,19686,PAS,12839
Perak,N.09 Kuala Kurau,Kuala Kurau,1,Mohd Salleh Bin Mat Disa,16755,BN,7322
Perak,N.09 Kuala Kurau,Kuala Kurau,2,Yunus Jamhari,19688,PKR,12336
Perak,N.10 Alor Pongsu,Alor Pongsu,1,Rosli Bin Ibrahim,19689,PKR,6090
Perak,N.10 Alor Pongsu,Alor Pongsu,2,Shamsul Amir B. Ramly,19690,BEBAS,105
