state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pulau Pinang,N.01 Penaga,1,Mohd Hamdan Bin Haji Abd Rahman,11891,PAS,3,2940
Pulau Pinang,N.01 Penaga,2,Azhar Bin Ibrahim,13065,BN,25,6239
Pulau Pinang,N.02 Bertam,1,Jamilah Khaton Bt Zainal Abidin,14213,S46,56,1230
Pulau Pinang,N.02 Bertam,2,Hilmi Bin Hj Abdul Rashid,14214,BN,25,6632
Pulau Pinang,N.03 Pinang Tunggal,1,Yahaya Bin Abdul Hamid,11887,BN,25,8397
Pulau Pinang,N.03 Pinang Tunggal,2,Syed Ibrahim Bin Syed Abu Bakar,14216,S46,56,1573
Pulau Pinang,N.04 Permatang Berangan,1,Mohd Salleh B Man,2350,PAS,3,1855
Pulau Pinang,N.04 Permatang Berangan,2,Mohd Shariff Bin Omar,14218,BN,25,7526
Pulau Pinang,N.05 Sungai Dua,1,Khalid B. Man,14219,PAS,3,2424
Pulau Pinang,N.05 Sungai Dua,2,Jasmin Bin Mohamed,14220,BN,25,6695
Pulau Pinang,N.06 Telok Ayer Tawar,1,Jahara Bt Hamid,14221,BN,25,7522
Pulau Pinang,N.06 Telok Ayer Tawar,2,Md Sheriff Bin Saad,14222,S46,56,1686
Pulau Pinang,N.07 Sungai Puyu,1,Loo Ah Dee @ Lee Ah Lee,14223,BN,25,9937
Pulau Pinang,N.07 Sungai Puyu,2,Cheah Tiek Soon,14224,DAP,18,9771
Pulau Pinang,N.08 Bagan Jermal,1,Dr Sak Cheng Lum,2045,BN,25,10871
Pulau Pinang,N.08 Bagan Jermal,2,Phee Boon Poh,10809,DAP,18,6053
Pulau Pinang,N.09 Perai,1,Patto A/L Perumal,1512,DAP,18,7357
Pulau Pinang,N.09 Perai,2,Rajapathy A/L Kuppusamy,14228,BN,25,9047
Pulau Pinang,N.10 Seberang Jaya,1,Abdul Latiff Bin S. Mirasa,14229,BN,25,11063
Pulau Pinang,N.10 Seberang Jaya,2,Noor Halil Bin Abd Ghani,14230,DAP,18,2093
Pulau Pinang,N.11 Permatang Pasir,1,Mior Ariff Bin Mior Hassan,14231,DAP,18,1577
Pulau Pinang,N.11 Permatang Pasir,2,Yusoff Bin Abdul Latiib,11917,PAS,3,2566
Pulau Pinang,N.11 Permatang Pasir,3,Ahmad Bin Saad,5767,BN,25,8764
Pulau Pinang,N.12 Penanti,1,Adil Bin Ismail,14234,S46,56,1759
Pulau Pinang,N.12 Penanti,2,Daud Bin Taha,14235,BN,25,8577
Pulau Pinang,N.13 Berapit,1,Lau Chiek Tuan,14236,BN,25,8242
Pulau Pinang,N.13 Berapit,2,Gooi Seong Kin,2999,DAP,18,5435
Pulau Pinang,N.14 Machang Bubuk,1,Toh Kin Woon,14238,BN,25,10618
Pulau Pinang,N.14 Machang Bubuk,2,Chin Kooi Thoon,10826,DAP,18,5233
Pulau Pinang,N.15 Bukit Tengah,1,Lim Hock Seng,2044,DAP,18,7111
Pulau Pinang,N.15 Bukit Tengah,2,Liong Ah Sow @ Liang Thau Sang,10825,BN,25,11790
Pulau Pinang,N.16 Sungai Bakap,1,Ooi Theng Bok,14242,BN,25,8621
Pulau Pinang,N.16 Sungai Bakap,2,Abdul Razak Bin Abdul Hamid,14243,DAP,18,3294
Pulau Pinang,N.17 Jawi,1,Goh Kheng Huat,2664,DAP,18,7694
Pulau Pinang,N.17 Jawi,2,Tan Cheng Liang,14245,BN,25,8355
Pulau Pinang,N.18 Sungai Acheh,1,Abd Rashid Bin Abdullah,14246,BN,25,6787
Pulau Pinang,N.18 Sungai Acheh,2,Khairul Annuar Bin Ahmad,14247,DAP,18,2438
Pulau Pinang,N.19 Tanjong Bunga,1,Lim Kit Siang,698,DAP,18,5384
Pulau Pinang,N.19 Tanjong Bunga,2,Koh Tsu Koon,1725,DAP,18,13087
Pulau Pinang,N.20 Air Itam,1,Lye Siew Weng,14250,BN,25,10057
Pulau Pinang,N.20 Air Itam,2,Ong Hock Aun,11942,DAP,18,7322
Pulau Pinang,N.21 Kebun Bunga,1,Tan Hock Nan,14252,BN,25,10089
Pulau Pinang,N.21 Kebun Bunga,2,Gooi Heck Seng,14253,DAP,18,4603
Pulau Pinang,N.22 Padang Kota,1,Teng Chang Yeow,16707,BN,25,7939
Pulau Pinang,N.22 Padang Kota,2,Karpal Singh A/L Ram Singh,848,DAP,18,5379
Pulau Pinang,N.23 Pengkalan Kota,1,Chow Kon Yeow,2665,DAP,18,7523
Pulau Pinang,N.23 Pengkalan Kota,2,Khoo Soo Hoe,1421,PBS,48,131
Pulau Pinang,N.23 Pengkalan Kota,3,Lee Hack Teik,14258,BN,25,9036
