state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Melaka,N.01 Kuala Linggi,1,Abdul Rahman Bin Palit,13682,BN,25,5364
Melaka,N.01 Kuala Linggi,2,Julasapiyah Bin Kassim,16441,PAS,3,1336
Melaka,N.02 Tanjung Bidara,1,Ab Karim Bin Sulaiman,16442,BN,25,4480
Melaka,N.02 Tanjung Bidara,2,Ab Ghani Bin Ab Rahman,9458,PAS,3,1213
Melaka,N.03 Ayer Limau,1,Zainon Binti Jaafar,16444,PKR,11,1188
Melaka,N.03 Ayer Limau,2,Idderis Bin Kassim,16445,BN,25,5206
Melaka,N.04 Lendu,1,Abd Haziz Bin Abd Gani,16446,BN,25,4546
Melaka,N.04 Lendu,2,Mohd. Amir Bin Yaakub,16447,PAS,3,1287
Melaka,N.05 Taboh Naning,1,Nawi Bin Ahmad,3635,BN,25,4552
Melaka,N.05 Taboh Naning,2,Mohd Ali Bin Ujang,16449,PAS,3,981
Melaka,N.06 Rembia,1,Ab Wahab Bin Ab Latip,16450,BN,25,6266
Melaka,N.06 Rembia,2,Jaamat Bin Omar,16451,PAS,3,1490
Melaka,N.07 Gadek,1,Yahaya Bin Ja'Alam,16452,PAS,3,1185
Melaka,N.07 Gadek,2,Abdul Ghafar Bin Atan,16453,BN,25,5871
Melaka,N.07 Gadek,3,Sibapatham A/L Sinnavar,16454,PKR,11,472
Melaka,N.08 Machap,1,Liou Chen Kuang,16455,DAP,18,1285
Melaka,N.08 Machap,2,Datuk Wira Poh Ah Tiam,16456,BN,25,5847
Melaka,N.09 Durian Tunggal,1,Minghat Bin Mamut,14013,PAS,3,1836
Melaka,N.09 Durian Tunggal,2,Hamdin Bin Abdollah,14015,BN,25,4496
Melaka,N.10 Asahan,1,Azmi Bin Kamis,16459,PKR,11,2446
Melaka,N.10 Asahan,2,Raghavan A/L Raman,16460,BN,25,6901
Melaka,N.11 Sungai Udang,1,Jamilludin Bin Wahid,16461,PAS,3,2091
Melaka,N.11 Sungai Udang,2,Yaakub Bin Md Amin,15209,BN,25,8543
Melaka,N.12 Pantai Kundor,1,Muhamad Bin Burok,16463,PAS,3,2314
Melaka,N.12 Pantai Kundor,2,Ab Rahaman Bin Hj Ab Karim,16464,BN,25,6466
Melaka,N.13 Paya Rumput,1,Mohamed Safee Bin Said,16465,PKR,11,2065
Melaka,N.13 Paya Rumput,2,Tahir Bin Hassan,6316,BN,25,8539
Melaka,N.14 Kelebang,1,Seet Har Cheow,16467,BN,25,7688
Melaka,N.14 Kelebang,2,Koh Sze Choon,16468,DAP,18,3511
Melaka,N.15 Bachang,1,Datuk Chua Peng Song,15216,BN,25,9901
Melaka,N.15 Bachang,2,Goh Leong Chong,16470,DAP,18,5897
Melaka,N.16 Ayer Keroh,1,Sim Tong Him,3489,DAP,18,6562
Melaka,N.16 Ayer Keroh,2,Seah Kwi Tong,11718,BN,25,9549
Melaka,N.17 Bukit Baru,1,Barkin Bin Sidek,16473,PAS,3,2266
Melaka,N.17 Bukit Baru,2,Datuk Seri Mohd Ali Rustam,16474,BN,25,8258
Melaka,N.18 Ayer Molek,1,Md Yasin Bin Abd Ghani,16475,PAS,3,2670
Melaka,N.18 Ayer Molek,2,Md Yunos Bin Husin,16476,BN,25,6527
Melaka,N.19 Kesidang,1,Koh Nai Kwong,3843,BN,25,6846
Melaka,N.19 Kesidang,2,Lim Jak Wong,15215,DAP,18,5145
Melaka,N.20 Kota Laksamana,1,Lim Eng Teck,16479,BN,25,5302
Melaka,N.20 Kota Laksamana,2,Betty Chew Gek Cheng,15222,DAP,18,8944
Melaka,N.21 Duyong,1,Gan Tian Loo,16481,BN,25,7211
Melaka,N.21 Duyong,2,Aw Boon Huan,15226,DAP,18,3929
Melaka,N.22 Bandar Hilir,1,Chock Choon Sin,16483,BN,25,6917
Melaka,N.22 Bandar Hilir,2,Goh Leong San,3140,DAP,18,7273
Melaka,N.23 Telok Mas,1,Datuk Wira Amid Bin Nordin,16485,BN,25,7930
Melaka,N.23 Telok Mas,2,Abdul Halim Bin Ramli,16486,PAS,3,3364
Melaka,N.24 Bemban,1,Yap Kok Guan,16487,DAP,18,1270
Melaka,N.24 Bemban,2,Chong Tam On,14044,BN,25,6245
Melaka,N.24 Bemban,3,Abdul Wahab Ibrahim,16489,PKR,11,1807
Melaka,N.25 Rim,1,Ramlah Binti Abas,16490,BN,25,5405
Melaka,N.25 Rim,2,Mohd Aris Bin Omar,16491,PAS,3,1455
Melaka,N.26 Serkam,1,Kamarudin Bin Sedik,16492,PAS,3,2997
Melaka,N.26 Serkam,2,Ahmad Bin Hamzah,14051,BN,25,7344
Melaka,N.27 Merlimau,1,Jayathas A/L Sirkunavelu,16494,PKR,11,1245
Melaka,N.27 Merlimau,2,Mohamad Hidhir Bin Abu Hasan,16495,BN,25,6332
Melaka,N.28 Sungai Rambai,1,Azutdin Bin Hasan,16496,PAS,3,1978
Melaka,N.28 Sungai Rambai,2,Abu Bin Pit,16497,BN,25,5046
