state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Kedah,N.01 Langkawi,15890,12380,0,455
Kedah,N.02 Jerlun,26707,19642,0,504
Kedah,N.03 Tunjang,24367,18433,0,561
Kedah,N.04 Jitra,24692,17986,0,533
Kedah,N.05 Kuala Nerang,22029,17366,0,567
Kedah,N.06 Pokok Sena,18855,14829,0,388
Kedah,N.07 Langgar,20294,15258,0,389
Kedah,N.08 Derga,19481,13475,0,387
Kedah,N.09 Alor Merah,27497,18263,0,444
Kedah,N.10 Kota Darulaman,27306,17531,0,315
Kedah,N.11 Alor Janggus,21349,15532,0,541
Kedah,N.12 Pengkalan Kundor,21316,15224,0,460
Kedah,N.13 Bukit Raya,23531,18824,0,385
Kedah,N.14 Ayer Puteh,19399,14608,0,484
Kedah,N.15 Sala,18233,13341,0,394
Kedah,N.16 Yan,16508,11551,0,345
Kedah,N.17 Gurun,19066,13655,0,571
Kedah,N.18 Tanjong Dawai,21570,15247,0,421
Kedah,N.19 Jeneri,23385,18396,0,618
Kedah,N.20 Bukit Selambau,17421,12489,0,533
Kedah,N.21 Bayu,19380,14781,0,437
Kedah,N.22 Kupang,20628,15659,0,552
Kedah,N.23 Pantai Merdeka,24808,18213,0,463
Kedah,N.24 Tikam Batu,23670,16634,0,558
Kedah,N.25 Lunas,21713,15874,0,544
Kedah,N.26 Merbau Pulas,17415,12537,0,709
Kedah,N.27 Kulim,23680,16079,0,544
Kedah,N.28 Bandar Baharu,18404,13226,0,517
