state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Perak,N.01 Parit Buntar,Parit Buntar,1,Hajah Halimah Binti Hj. Abd. Raof,5718,PERIKATAN,3744
Perak,N.01 Parit Buntar,Parit Buntar,2,Haji Hasan Adli Bin Hj. Arshad,33,PAS,3508
Perak,N.02 Kuala Kurau,Kuala Kurau,1,Haji Shamsudin Bin Haji Ahmad,5720,PERIKATAN,4306
Perak,N.02 Kuala Kurau,Kuala Kurau,2,Md. Kamil Bin Haji Ahmad,5721,PAS,3090
Perak,N.03 Bagan Serai,Bagan Serai,1,Masud Bin Untoi,5722,PERIKATAN,4113
Perak,N.03 Bagan Serai,Bagan Serai,2,Khadiri Bin Haji Dahalan,5723,PAS,1409
Perak,N.03 Bagan Serai,Bagan Serai,3,G. P. Ramu,5724,PPP,774
Perak,N.04 Gunong Semanggol,Gunong Semanggol,1,Baharuddin Bin Haji Abdul Latif,1181,PAS,3392
Perak,N.04 Gunong Semanggol,Gunong Semanggol,2,Ramli Bin Omar,446,PERIKATAN,3358
Perak,N.05 Tapah Road,Tapah Road,1,Mohamed Jumah Bin Satir,5727,PERIKATAN,3147
Perak,N.05 Tapah Road,Tapah Road,2,Osman Bin Ahmad,5374,PPP,1135
Perak,N.05 Tapah Road,Tapah Road,3,Haji Hashim Bin Haji Salleh,5729,PAS,776
Perak,N.06 Tapah Road,Tapah Road,1,Thum Yeng Yong,5730,PERIKATAN,3627
Perak,N.06 Tapah Road,Tapah Road,2,Cheah Wan Tuck,5731,PPP,1814
Perak,N.06 Tapah Road,Tapah Road,3,Zan Abu Kassim Bin Haji,5732,PAS,757
Perak,N.07 Bidor,Bidor,1,Ponnusamy Pillai S/O Vyayapuri Pillai,5733,PERIKATAN,3687
Perak,N.07 Bidor,Bidor,2,Ramanathan Chelvarayan Mannavarayan,273,PPP,2903
Perak,N.08 Slim,Slim,1,Yang Abdul Rashid Bin Abd. Wahab,5735,PERIKATAN,3927
Perak,N.08 Slim,Slim,2,Jaffar Bin Alang,5736,SF,1003
Perak,N.08 Slim,Slim,3,Mohamed Suhaily Bin Ahmad,5737,PPP,781
Perak,N.08 Slim,Slim,4,Abdullah Bin Abu Seman,5738,PAS,457
Perak,N.09 Selama,Selama,1,Haji Hussin Bin Haji Yaacob,5739,PERIKATAN,6622
Perak,N.09 Selama,Selama,2,Kamarun Bin Mohd. Hassan,5740,PAS,2163
Perak,N.10 Larut,Larut,1,Kamaruddin Bin Md. Isa,1435,PERIKATAN,4972
Perak,N.10 Larut,Larut,2,Harun Bin Haji Husain,5742,PAS,2018
Perak,N.10 Larut,Larut,3,Haji Harun Bin Musa,5743,SF,709
Perak,N.11 Taiping,Taiping,1,Goh Chok Sam,5744,PERIKATAN,5736
Perak,N.11 Taiping,Taiping,2,C. H. Yin,5745,PPP,2142
Perak,N.11 Taiping,Taiping,3,Sellar Sabaratnam,5746,SF,1101
Perak,N.12 Matang,Matang,1,Othman Bin Wan Omar,5747,PERIKATAN,5239
Perak,N.12 Matang,Matang,2,Haji Zainuddin Bin Haji Abdullah Ali,5748,PAS,1885
Perak,N.12 Matang,Matang,3,Pho Kim Chiang,5749,SF,1445
Perak,N.12 Matang,Matang,4,Mohd. Taib Bin Haji Latiff,5750,BEBAS,385
Perak,N.13 Pengkalan Bharu,Pengkalan Bharu,1,Haji Ishak Bin Haji Mohamed,5751,PERIKATAN,3503
Perak,N.13 Pengkalan Bharu,Pengkalan Bharu,2,Abdul Rahim Bin Mat Salleh,5752,PAS,2012
Perak,N.13 Pengkalan Bharu,Pengkalan Bharu,3,L. Kathirgamen,5753,BEBAS,1824
Perak,N.14 Ayer Tawar,Ayer Tawar,1,Lee Khing Hoe,5754,PERIKATAN,4847
Perak,N.14 Ayer Tawar,Ayer Tawar,2,Choong Ah Hing,5755,PPP,2577
Perak,N.14 Ayer Tawar,Ayer Tawar,3,A. R. Shaharudin,5756,BEBAS,1268
Perak,N.15 Lekir,Lekir,1,Wong Ting Seng,941,PERIKATAN,4276
Perak,N.15 Lekir,Lekir,2,Kong Toong,5758,PPP,1181
Perak,N.15 Lekir,Lekir,3,Mohd. Shamsuddin Bin Hj. Hamzah,5759,PAS,793
