state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,N.01 Ulu Kelantan Barat,Ulu Kelantan Barat,1,Tuan H. Mohd. Yusoff Bangs,5357,BEBAS,1,853
Kelantan,N.01 Ulu Kelantan Barat,Ulu Kelantan Barat,2,Wong Yeow Wye,5358,PERIKATAN,2,1126
Kelantan,N.01 Ulu Kelantan Barat,Ulu Kelantan Barat,3,Wan Yaacob Bin Wan Ahmad,5359,NEG,9,347
Kelantan,N.01 Ulu Kelantan Barat,Ulu Kelantan Barat,4,Hussein Bin Sulaiman,407,SF,8,99
Kelantan,N.01 Ulu Kelantan Barat,Ulu Kelantan Barat,5,Mohd. Bin Latiff,5361,BEBAS,1,56
Kelantan,N.01 Ulu Kelantan Barat,Ulu Kelantan Barat,6,Khaidir Khatib,5362,PAS,3,1472
Kelantan,N.02 Ulu Kelantan Timor,Ulu Kelantan Timor,1,Mohd. Ali Bin Abdullah,583,PERIKATAN,2,3051
Kelantan,N.02 Ulu Kelantan Timor,Ulu Kelantan Timor,2,John William Lind,5364,SF,8,305
Kelantan,N.02 Ulu Kelantan Timor,Ulu Kelantan Timor,3,Hj. Nik Jafaar Bin Nik Soh,5365,BEBAS,1,608
Kelantan,N.02 Ulu Kelantan Timor,Ulu Kelantan Timor,4,Wan Ismail Bin Wan Ahmad,5366,PAS,3,1978
Kelantan,N.03 Machang Selatan,Machang Selatan,1,Haji Mohamed Noor Bin Haji,5367,PAS,3,4434
Kelantan,N.03 Machang Selatan,Machang Selatan,2,Mohd. Salleh Bin H. Hussin,5368,PERIKATAN,2,2655
Kelantan,N.03 Machang Selatan,Machang Selatan,3,Mohd. Ghazali Bin Haji Noh,5369,NEG,9,315
Kelantan,N.03 Machang Selatan,Machang Selatan,4,Ismail Bin Omar,5370,SF,8,241
Kelantan,N.04 Machang Utara,Machang Utara,1,Haji Mohamed Bin Nasir,5371,PAS,3,4466
Kelantan,N.04 Machang Utara,Machang Utara,2,Ibrahim Bin Mohamed,5372,PERIKATAN,2,2834
Kelantan,N.04 Machang Utara,Machang Utara,3,Mohamed Taib Bin Haji Ibrahim,5373,NEG,9,629
Kelantan,N.05 Tanah Merah Timor,Tanah Merah Timor,1,Othman Bin Ahmad,5374,PERIKATAN,2,2094
Kelantan,N.05 Tanah Merah Timor,Tanah Merah Timor,2,Che Mamat Bin Ali,5375,SF,8,177
Kelantan,N.05 Tanah Merah Timor,Tanah Merah Timor,3,Mohd. (Mat) Daud Bin A. Jamil,5376,PAS,3,3184
Kelantan,N.05 Tanah Merah Timor,Tanah Merah Timor,4,Haji Wan Yusoff Bin Wan Ali,5377,NEG,9,980
Kelantan,N.06 Tanah Merah Barat,Tanah Merah Barat,1,Yusoff Bin Ab. Latiff,5378,PAS,3,3345
Kelantan,N.06 Tanah Merah Barat,Tanah Merah Barat,2,Wan Ja'Afar Bin Haji Mahmood,5379,NEG,9,712
Kelantan,N.06 Tanah Merah Barat,Tanah Merah Barat,3,Hussin Bin Yunus,5380,BEBAS,1,865
Kelantan,N.06 Tanah Merah Barat,Tanah Merah Barat,4,Abdul Ghani Bin Mohamed,5381,PERIKATAN,2,765
