state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Perlis,N.01 Titi Tinggi,Titi Tinggi,1,Liew Sih Yang,10977,DAP,18,697
Perlis,N.01 Titi Tinggi,Titi Tinggi,2,Ng Eng Toon @ Goh Eng Toon,10978,BN,25,2908
Perlis,N.01 Titi Tinggi,Titi Tinggi,3,Md. Salleh Bin Yusop,10979,PAS,3,793
Perlis,N.02 Chuping,Chuping,1,Shaari Bin Jusoh,838,BN,25,3777
Perlis,N.02 Chuping,Chuping,2,Mustaffa Bin Ahmad,7713,PAS,3,2155
Perlis,N.03 Bintong,Bintong,1,Shuib Bin Haji Mohamad,1664,PAS,3,0
Perlis,N.04 Bandar Kangar,Bandar Kangar,1,Lai Yu Chai,10983,DAP,18,76
Perlis,N.04 Bandar Kangar,Bandar Kangar,2,Baldev Singh Bhar A/L Gurcharn Singh,10984,BEBAS,1,143
Perlis,N.04 Bandar Kangar,Bandar Kangar,3,Heng Tick Ming,10985,BEBAS,1,266
Perlis,N.04 Bandar Kangar,Bandar Kangar,4,Zakeria @ Bakri Bin Hashim,10986,PAS,3,2220
Perlis,N.04 Bandar Kangar,Bandar Kangar,5,Lee Kim Cheng,10987,BN,25,3701
Perlis,N.04 Bandar Kangar,Bandar Kangar,6,Abdullah Bin Husin,4045,BEBAS,1,37
Perlis,N.04 Bandar Kangar,Bandar Kangar,7,Kamarudin Bin Abdul Rahim,10989,BEBAS,1,66
Perlis,N.05 Paya,Paya,1,Taib Bin Ismail,10990,BN,25,3091
Perlis,N.05 Paya,Paya,2,Ahmad B. L. Ibrahim,7716,PAS,3,2376
Perlis,N.06 Oran,Oran,1,Bakar Bin Ismail,10992,PAS,3,1064
Perlis,N.06 Oran,Oran,2,Ali Bin Ahmad,9893,BN,25,3026
Perlis,N.07 Kuala Perlis,Kuala Perlis,1,Ahmad B. Osman,10994,BN,25,3061
Perlis,N.07 Kuala Perlis,Kuala Perlis,2,Din Bin Saaid,10995,PAS,3,1487
Perlis,N.08 Kayang,Kayang,1,Talib Bin Ali,10996,BN,25,2718
Perlis,N.08 Kayang,Kayang,2,Hussein Bin Abdullah,5922,PAS,3,1806
Perlis,N.09 Utan Aji,Utan Aji,1,Mahamood Bin Haji Mohamad Noor,1369,PAS,3,1573
Perlis,N.09 Utan Aji,Utan Aji,2,Idrus Bin Kassim,9899,BN,25,3029
Perlis,N.10 Bandar Arau,Bandar Arau,1,Syed Ahmad Bin Syed Alwi,9901,BN,25,2935
Perlis,N.10 Bandar Arau,Bandar Arau,2,Ahmad Bin Salleh,1957,PAS,3,1505
Perlis,N.11 Kurong Anai,Kurong Anai,1,Abu Bakar Bin Hj. Ahmad,5536,BN,25,2927
Perlis,N.11 Kurong Anai,Kurong Anai,2,Halim @ Omar Bin Ismail,11003,PAS,3,1921
Perlis,N.11 Kurong Anai,Kurong Anai,3,Jusoh Bin Man,11004,BEBAS,1,171
Perlis,N.12 Sanglang,Sanglang,1,Saad @ Md. Zain Bin Hamzah,2293,BN,25,2477
Perlis,N.12 Sanglang,Sanglang,2,Harun Bin Othman,1680,PAS,3,2010
