state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Negeri Sembilan,N.01 Sri Menanti,7145,5480,0,366
Negeri Sembilan,N.02 Johol,6165,4774,0,402
Negeri Sembilan,N.03 Ulu Muar,6792,5469,0,447
Negeri Sembilan,N.04 Pilah,7016,5454,0,358
Negeri Sembilan,N.05 Rantau,6622,5052,0,256
Negeri Sembilan,N.06 Sungei Ujong,15934,11014,0,543
Negeri Sembilan,N.07 Rahang,9666,7141,0,252
Negeri Sembilan,N.08 Terentang,5777,4221,0,169
Negeri Sembilan,N.09 Kota,6234,5071,0,114
Negeri Sembilan,N.10 Tampin,0,0,0,0
Negeri Sembilan,N.11 Gemas,7112,5266,0,75
Negeri Sembilan,N.12 Jimah,5874,4335,0,198
Negeri Sembilan,N.13 Lukut,3556,2487,0,108
Negeri Sembilan,N.14 Si Rusa,7987,5507,0,209
Negeri Sembilan,N.15 Pasir Panjang,5258,4145,0,182
Negeri Sembilan,N.16 Linggi,3948,3278,0,134
Negeri Sembilan,N.17 Kuala Klawang,7566,5812,0,357
Negeri Sembilan,N.18 Pertang,4520,3736,0,232
Negeri Sembilan,N.19 Bahau,0,0,0,0
Negeri Sembilan,N.20 Rompin,5453,3710,0,259
Negeri Sembilan,N.21 Jempol,5095,4188,0,430
Negeri Sembilan,N.22 Lenggeng,8684,6615,0,462
Negeri Sembilan,N.23 Labu,6993,5290,0,528
Negeri Sembilan,N.24 Bukit Nanas,12223,8745,0,394
