state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Kedah,N.01 Padang Matsirat,Padang Matsirat,1,Long Bin Saad,13819,PAS,3,2560
Kedah,N.01 Padang Matsirat,Padang Matsirat,2,Md Hassan Bin Bulat,13820,BN,25,6375
Kedah,N.01 Padang Matsirat,Padang Matsirat,3,Azizan Bin Abu Bakar,13821,BEBAS,1,95
Kedah,N.02 Kuah,Kuah,1,Sanusi Bin Junid,851,BN,25,5436
Kedah,N.02 Kuah,Kuah,2,Yusof Bin Abdullah,13823,S46,56,1274
Kedah,N.03 Ayer Hitam,Ayer Hitam,1,Abdul Rahman Bin Ariffin,13824,BN,25,9069
Kedah,N.03 Ayer Hitam,Ayer Hitam,2,Hashim Bin Osman,8165,PAS,3,7352
Kedah,N.04 Kota Seputeh,Kota Seputeh,1,Abu Hasan Bin Sharif,13826,BN,25,9483
Kedah,N.04 Kota Seputeh,Kota Seputeh,2,Abu Kasim Bin Abdullah,5337,PAS,3,6933
Kedah,N.05 Tunjang,Tunjang,1,Barishah @ Habshah Bt Saad,13828,BN,25,11610
Kedah,N.05 Tunjang,Tunjang,2,Yusoff B Abdullah,13829,PAS,3,4366
Kedah,N.06 Jitra,Jitra,1,Syed Idrus Bin Syed Baharom,13830,S46,56,3726
Kedah,N.06 Jitra,Jitra,2,Osman @ Md Daud Bin Arof,7255,BN,25,12164
Kedah,N.07 Kuala Nerang,Kuala Nerang,1,Mohamad Yusoff Bin Zakaria @ Munir Hj Zakaria,13832,PAS,3,5292
Kedah,N.07 Kuala Nerang,Kuala Nerang,2,Abd. Lateh Bin Hj Mohd Saman,13833,BN,25,5303
Kedah,N.08 Pedu,Pedu,1,Haji Othman B Hj Mohd Marzuki,8171,PAS,3,4528
Kedah,N.08 Pedu,Pedu,2,Ghazali Bin Ibrahim,3291,BN,25,5575
Kedah,N.09 Bukit Lada,Bukit Lada,1,Ahmad Bin Sudin Mahmud,13836,BN,25,9189
Kedah,N.09 Bukit Lada,Bukit Lada,2,Mahmud @ Mohamood Bin Che Mat @ Hj Ahmad,1670,PAS,3,7201
Kedah,N.10 Langgar,Langgar,1,Alias Bin Mustafa,13838,BN,25,7227
Kedah,N.10 Langgar,Langgar,2,Mohamad Bin Abdullah,1776,PAS,3,6774
Kedah,N.11 Tanjong Seri,Tanjong Seri,1,Mohamad Shauki Bin Hj Ibrahim,11574,PAS,3,6612
Kedah,N.11 Tanjong Seri,Tanjong Seri,2,Abdul Rahman Bin Ibrahim,3293,BN,25,9494
Kedah,N.12 Derga,Derga,1,Cheung Kai Yan,13842,BN,25,9248
Kedah,N.12 Derga,Derga,2,Jayagopal A/L Adaikkalam,12746,PBS,48,1043
Kedah,N.12 Derga,Derga,3,Che Jaafar Bin Jusoh,13844,PAS,3,2580
Kedah,N.13 Kota Darul Aman,Kota Darul Aman,1,George John A/L K. M. George,1377,DAP,18,4324
Kedah,N.13 Kota Darul Aman,Kota Darul Aman,2,Chong Itt Chew @ Chong Kau Chai,13846,BN,25,9589
Kedah,N.14 Alor Merah,Alor Merah,1,Fadzil Bin Haji Ahmad,13847,PAS,3,3965
Kedah,N.14 Alor Merah,Alor Merah,2,Ahmad Bashah Bin Md Hanipah,13848,BN,25,9558
Kedah,N.15 Anak Bukit,Anak Bukit,1,Abdullah Hasnan Bin Kamaruddin,4002,BN,25,7044
Kedah,N.15 Anak Bukit,Anak Bukit,2,Abdul Rahman Bin Lin @ Halim,11583,PAS,3,6476
Kedah,N.16 Kubang Rotan,Kubang Rotan,1,Syed Razak Bin S. Zain,11584,BN,25,8482
Kedah,N.16 Kubang Rotan,Kubang Rotan,2,Muhamad Yusof Bin Husin,13852,PAS,3,4709
Kedah,N.17 Pengkalan Kundor,Pengkalan Kundor,1,Mohd Jamil Bin Hj Md Idross,13853,BN,25,8290
Kedah,N.17 Pengkalan Kundor,Pengkalan Kundor,2,Mohd Muslim Bin Othman,8205,PAS,3,6805
Kedah,N.18 Bukit Raya,Bukit Raya,1,Ali @ Fadzil Bin Md Noor,1100,PAS,3,11466
Kedah,N.18 Bukit Raya,Bukit Raya,2,Fadzil Bin Hanafi,4439,BN,25,9050
Kedah,N.19 Sungai Tiang,Sungai Tiang,1,Fatimah Binti Hj Ismailhj Abdullah Bin Haji Abdul,13857,BN,25,11168
Kedah,N.19 Sungai Tiang,Sungai Tiang,2,Rahman @ Haji Abdul Rahim Bin Haji Abdul Rahman,13858,PAS,3,7409
Kedah,N.20 Sala,Sala,1,Azizan Bin Abdul Razak,2938,PAS,3,8367
Kedah,N.20 Sala,Sala,2,Bahador Bin Omar,13860,BN,25,8171
Kedah,N.21 Guar Chempedak,Guar Chempedak,1,Baharom Bin Hanafi,13861,PAS,3,4365
Kedah,N.21 Guar Chempedak,Guar Chempedak,2,Abd Razak Bin Hashim,11590,BN,25,8685
Kedah,N.22 Belantek,Belantek,1,Salleh Bin Musa,13863,PAS,3,5391
Kedah,N.22 Belantek,Belantek,2,Hamlan Bin Din,13864,BN,25,5819
Kedah,N.23 Jeneri,Jeneri,1,Harun Bin Jusoh,1107,PAS,3,5690
Kedah,N.23 Jeneri,Jeneri,2,Mohd Hadzir Bin Mohd Jaafar @ Jaafar,13866,BN,25,6751
Kedah,N.24 Bukit Selambau,Bukit Selambau,1,Karuppaiah A/L Ramasamy,1684,DAP,18,1692
Kedah,N.24 Bukit Selambau,Bukit Selambau,2,Saravanan A/L Veliaudayar,13868,BN,25,10165
Kedah,N.24 Bukit Selambau,Bukit Selambau,3,Harun Bin Mat Isa,13869,PAS,3,2800
Kedah,N.25 Gurun,Gurun,1,Beh Heng Seong,9363,BN,25,9741
Kedah,N.25 Gurun,Gurun,2,Abdul Majib Bin Mat Isa,12765,S46,56,2976
Kedah,N.26 Tanjung Dawai,Tanjung Dawai,1,Badri Bin Hj Yunus,11602,BN,25,8931
Kedah,N.26 Tanjung Dawai,Tanjung Dawai,2,Mohd Yusof Bin Omar,13873,PAS,3,4356
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,1,Mohamad Isa Bin Mahamud,12780,PAS,3,5421
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,2,Jamaludin Bin Yusof,13875,BN,25,9857
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,3,Lim Pok Long,13876,DAP,18,341
Kedah,N.28 Bakar Arang,Bakar Arang,1,Lee Chuan Saw,1392,DAP,18,3276
Kedah,N.28 Bakar Arang,Bakar Arang,2,Tan Hong Eng,13878,BN,25,9882
Kedah,N.28 Bakar Arang,Bakar Arang,3,Haji Azizan Bin Haji Maghribi,13879,PAS,3,3104
Kedah,N.29 Sidam,Sidam,1,Jamaludin Bin Yahaya,13880,PAS,3,1989
Kedah,N.29 Sidam,Sidam,2,Chong Ah Lek @ Chong Kok Heong,10517,DAP,18,3417
Kedah,N.29 Sidam,Sidam,3,Fong Chok Gin @ Fong Tok Jeng,13882,BN,25,9230
Kedah,N.30 Bayu,Bayu,1,Mat Juki Bin Ahamad,13883,PAS,3,6515
Kedah,N.30 Bayu,Bayu,2,Mohd Sibi Bin Ahmad,13884,BN,25,11384
Kedah,N.31 Kupang,Kupang,1,Suhaimi Bin Ahmad,13885,PAS,3,9626
Kedah,N.31 Kupang,Kupang,2,Zainol Bin Md Isa,11605,BN,25,10019
Kedah,N.32 Kuala Ketil,Kuala Ketil,1,Mohd Hadzir Bin Ismail,13887,BN,25,8747
Kedah,N.32 Kuala Ketil,Kuala Ketil,2,Ahmad Bin Majid,13888,PAS,3,3464
Kedah,N.33 Merbau Pulas,Merbau Pulas,1,Che Pora Bt Omar,13889,BN,25,10906
Kedah,N.33 Merbau Pulas,Merbau Pulas,2,Ahmad Jailani Bin Ahmad,13890,PAS,3,3203
Kedah,N.34 Lunas,Lunas,1,M Joseph Philomin A/L Joseph Fernandez,13891,BN,25,11034
Kedah,N.34 Lunas,Lunas,2,Majid @ Zinudin Bin Arop @ Arof,13892,S46,56,3798
Kedah,N.35 Kulim,Kulim,1,Yong Pau Chak,10529,BN,25,13090
Kedah,N.35 Kulim,Kulim,2,Che' At Bin Ibrahim,13894,S46,56,3144
Kedah,N.36 Bandar Baharu,Bandar Baharu,1,Muhamad Fishol Bin Hj Said,13895,BN,25,10652
Kedah,N.36 Bandar Baharu,Bandar Baharu,2,Abdul Raman Bin Abdul Razak @ Hasan Bin Abdul Razak,13896,PAS,3,4093
