state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,N.01 Tanjong Datu,1,Datuk Ramsay Noel Jitam,11318,BN,25,5088
Sarawak,N.01 Tanjong Datu,2,Aton Ak Kajit,11319,PNRS,61,133
Sarawak,N.01 Tanjong Datu,3,Ahmed B. Abg. Ali,11320,BEBAS,1,268
Sarawak,N.01 Tanjong Datu,4,Sidi Munan,6102,PBDS,47,4294
Sarawak,N.02 Tasik Biru,1,Abdul Karim Hj. Ayub,11322,BEBAS,1,673
Sarawak,N.02 Tasik Biru,2,Aloysius Dom Nagok,1329,PNRS,61,215
Sarawak,N.02 Tasik Biru,3,Dr. Patau Rubis,3240,BN,25,7759
Sarawak,N.02 Tasik Biru,4,Patrick Anek Uren,1617,PBDS,47,3592
Sarawak,N.03 Pantai Damai,1,Hajah Sharifah Mordiah Tuanku Haji Fauzi,11326,BN,25,0
Sarawak,N.04 Sejingkat,1,Saidan @ Massudin Bin Sahini,11327,PNRS,61,48
Sarawak,N.04 Sejingkat,2,Dr. Abang Haji Draup Zamahari @ Abdul Rauf Bin Abang Haji Zen,11328,BN,25,4381
Sarawak,N.04 Sejingkat,3,Suhaili Bin Hamid,11329,BEBAS,1,1035
Sarawak,N.04 Sejingkat,4,Jemi B. Aleh,11330,BEBAS,1,192
Sarawak,N.05 Tupong,1,Haji Daud B. Abdul Rahman,11331,BN,25,7806
Sarawak,N.05 Tupong,2,Suhaili Bin Mumin,11332,PNRS,61,131
Sarawak,N.05 Tupong,3,Baharuddin Haji Mokhsen,11333,PERMAS,55,2045
Sarawak,N.06 Satok,1,Faisal B. Hj. Othman,11334,PERMAS,55,1028
Sarawak,N.06 Satok,2,Abang Johari Tun Abg. Haji Openg,11335,BN,25,5550
Sarawak,N.07 Padungan,1,Song Swee Guan,2553,BN,25,8836
Sarawak,N.07 Padungan,2,Ng Kim Ho,11337,DAP,18,4646
Sarawak,N.08 Pending,1,Sim Kheng Hui,11338,BN,25,11170
Sarawak,N.08 Pending,2,Cheng Hui Hong,2233,DAP,18,5633
Sarawak,N.09 Batu Lintang,1,Chan Seng Khai,1933,BN,25,8206
Sarawak,N.09 Batu Lintang,2,Sim Kwang Yang,1620,DAP,18,5772
Sarawak,N.10 Batu Kawah,1,Yong Sen Chan,9103,DAP,18,3505
Sarawak,N.10 Batu Kawah,2,Chong Ju Siaw,11343,BEBAS,1,100
Sarawak,N.10 Batu Kawah,3,Chong Kiun Kong,6137,BN,25,10201
Sarawak,N.11 Bengoh,1,William Tanyuh Ak Nub,9120,BN,25,6477
Sarawak,N.11 Bengoh,2,Wilfred Nissom,8002,PBDS,47,6265
Sarawak,N.11 Bengoh,3,George Si Ricord,1624,PNRS,61,236
Sarawak,N.11 Bengoh,4,Johnnine Chai @ Sasim,11348,BEBAS,1,275
Sarawak,N.12 Asajaya,1,Datuk Patinggi Tan Sr Hj. Abdul Taib Bin Mahmud,11349,BN,25,4601
Sarawak,N.12 Asajaya,2,Wan Zainal Senusi,11350,PERMAS,55,1465
Sarawak,N.12 Asajaya,3,Mohd. Adam Shah Bin Haji Anuar,11351,PNRS,61,41
Sarawak,N.12 Asajaya,4,Bujang B. Bakar,9110,DAP,18,617
Sarawak,N.13 Muara Tuang,1,Datuk Adenan Bin Haji Satem,11353,BN,25,9566
Sarawak,N.13 Muara Tuang,2,Mohd. Tahir Sham,11354,PNRS,61,1294
Sarawak,N.14 Tarat,1,Peter Anak Runin,11355,PBDS,47,3969
Sarawak,N.14 Tarat,2,Frederick Bayoi Ak Manggie,9127,BN,25,4615
Sarawak,N.14 Tarat,3,Kapt. (B) Bujang Ak Ngadan,11357,PNRS,61,532
Sarawak,N.15 Tebedu,1,Michael Ben,6148,BN,25,5463
Sarawak,N.15 Tebedu,2,Richard Riot Ak Jaem,2236,PBDS,47,5065
Sarawak,N.15 Tebedu,3,Nelson Kundai Ngareng,1338,PNRS,61,353
Sarawak,N.16 Semera,1,Wan Abdul Wahab,11361,BN,25,4050
Sarawak,N.16 Semera,2,Zamhari B. Zaini,11362,PERMAS,55,1710
Sarawak,N.16 Semera,3,Ibrahim Bin Haji Jeman,11363,PNRS,61,44
Sarawak,N.17 Simunjan,1,Mohd. Naroden B. Majais,11364,BN,25,4948
Sarawak,N.17 Simunjan,2,Eimun Durong Ak Inting,11365,PNRS,61,75
Sarawak,N.17 Simunjan,3,Shamsuddin Bin Abdullah @ Pok Ak Ungkut,2881,PERMAS,55,97
Sarawak,N.17 Simunjan,4,Haji Sahari Bin Pet,2884,BEBAS,1,262
Sarawak,N.17 Simunjan,5,Jack Ak Bujang,11368,PBDS,47,2466
Sarawak,N.18 Sebuyau,1,Wan Fauzi Tku Ayubi,11369,PERMAS,55,748
Sarawak,N.18 Sebuyau,2,Julaihi B. Narawi,11370,BN,25,3584
Sarawak,N.18 Sebuyau,3,Mazwell Al Rojis,11371,PBDS,47,1337
Sarawak,N.18 Sebuyau,4,Awg. Azmi B. Awg. Mat,11372,PNRS,61,27
Sarawak,N.18 Sebuyau,5,Jonathan Sumping Bayang,11373,BEBAS,1,57
Sarawak,N.19 Beladin,1,Bolhassan B. Di,11374,BN,25,5062
Sarawak,N.19 Beladin,2,Mohd. Parthi B. Hj. Bujang,9158,PERMAS,55,69
Sarawak,N.19 Beladin,3,Abg. Mentaril B. Unus,11376,PNRS,61,24
Sarawak,N.19 Beladin,4,Abg. Mail,11377,BEBAS,1,1093
Sarawak,N.20 Bukit Begunan,1,Donald Lawan,1940,BN,25,3470
Sarawak,N.20 Bukit Begunan,2,Daniel Tajem Ak Miri,1942,PBDS,47,4004
Sarawak,N.21 Simanggang,1,Banie Ak Laba,11380,PNRS,61,39
Sarawak,N.21 Simanggang,2,Simong Ak Naga,11381,BEBAS,1,62
Sarawak,N.21 Simanggang,3,Ngu Piew Seng,9145,PBDS,47,4621
Sarawak,N.21 Simanggang,4,Michael Pilo Ak Gangga,10321,BN,25,4818
Sarawak,N.21 Simanggang,5,Hj Azmi B. Hj Lamat,11384,BEBAS,1,165
Sarawak,N.22 Engkilili,1,Sim Choo Nam,11385,PBDS,47,2822
Sarawak,N.22 Engkilili,2,Toh Heng San,11386,BN,25,3227
Sarawak,N.22 Engkilili,3,Engkamat Ak Nanang,11387,PNRS,61,143
Sarawak,N.23 Batang Ai,1,Unting Ak Ingkot,11388,PBDS,47,2558
Sarawak,N.23 Batang Ai,2,Mikai Ak Mandau,10325,BN,25,2475
Sarawak,N.24 Saribas,1,Wahbi Bin Junaidi,11390,BN,25,0
Sarawak,N.25 Layar,1,Datuk Amar Alfred Jabu Ak Numpang,1633,BN,25,4847
Sarawak,N.25 Layar,2,Frank Apau,11392,PBDS,47,2361
Sarawak,N.26 Kalaka,1,Haji Senawi,11393,PNRS,61,163
Sarawak,N.26 Kalaka,2,Abdul Wahab Bin Aziz,10332,BN,25,8067
Sarawak,N.26 Kalaka,3,Mohd. Nasar Bin Badron @ Mohd. Nasir Bin Badron,11395,PERMAS,55,1389
