state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Selangor,N.01 Sungai Air Tawar,Sungai Air Tawar,1,Ustaz Azrulkhakim Suradi,18228,PAS,3,4668
Selangor,N.01 Sungai Air Tawar,Sungai Air Tawar,2,Dato' Raja Ideris,18229,BN,25,4791
Selangor,N.02 Sabak,Sabak,1,Ustaz Hj Sallehen Mukhyi,18230,PAS,3,6884
Selangor,N.02 Sabak,Sabak,2,Datuk Haji Warno,18231,BN,25,7001
Selangor,N.03 Sungai Panjang,Sungai Panjang,1,Dato' Seri Dr Mohamad Khir Toyo,18232,BN,25,11181
Selangor,N.03 Sungai Panjang,Sungai Panjang,2,Mohd Fadzin Bin Taslimin,1784,PAS,3,5353
Selangor,N.04 Sekinchan,Sekinchan,1,Puah Boon Choon,18234,PN,12,5213
Selangor,N.04 Sekinchan,Sekinchan,2,Ng Suee Lim,15601,DAP,18,5403
Selangor,N.05 Hulu Bernam,Hulu Bernam,1,Dato' Haji Mohamed Idris Bin Haji Abu Bakar,18236,BN,25,7985
Selangor,N.05 Hulu Bernam,Hulu Bernam,2,Cikgu Sukor Ali,18237,PAS,3,4436
Selangor,N.06 Kuala Kubu Baharu,Kuala Kubu Baharu,1,Wong Koon Mun,18238,BN,25,6555
Selangor,N.06 Kuala Kubu Baharu,Kuala Kubu Baharu,2,K. A. Ramu,18239,DAP,18,6107
Selangor,N.07 Batang Kali,Batang Kali,1,Mohd. Nashruddin Abd. Aziz,18240,PKR,11,9545
Selangor,N.07 Batang Kali,Batang Kali,2,Mohd Isa Abu Kasim,18241,BN,25,11724
Selangor,N.08 Sungai Burong,Sungai Burong,1,Ustaz Abdul Ghani Bin Samsudin,18242,PAS,3,6162
Selangor,N.08 Sungai Burong,Sungai Burong,2,Dato' Mohd Shamsudin Lias,18243,BN,25,8872
Selangor,N.09 Permatang,Permatang,1,Haji Sulaiman Razak,18244,BN,25,6975
Selangor,N.09 Permatang,Permatang,2,Mazlan Hassan,18245,PKR,11,6367
Selangor,N.10 Bukit Melawati,Bukit Melawati,1,K.R. Parthiban,18246,BN,25,4444
Selangor,N.10 Bukit Melawati,Bukit Melawati,2,Ir. M.Muthiah,18247,PKR,11,4741
Selangor,N.11 Ijok,Ijok,1,Tan Sri Dato' Abdul Khalid Ibrahim,18248,PKR,11,7196
Selangor,N.11 Ijok,Ijok,2,Dato' Haji Mohamed Sayuti Bin Said,18249,BN,25,5276
Selangor,N.12 Jeram,Jeram,1,Hj. Hairi Darmo,18250,PAS,3,6733
Selangor,N.12 Jeram,Jeram,2,Dato' Haji Amiruddin Bin Setro,18251,BN,25,8209
Selangor,N.13 Kuang,Kuang,1,Abdul Shukur Bin Idrus,18252,BN,25,7049
Selangor,N.13 Kuang,Kuang,2,Dr. Badrul Amin,18253,PKR,11,6532
Selangor,N.14 Rawang,Rawang,1,Goh Ah Ling,18254,BN,25,6275
Selangor,N.14 Rawang,Rawang,2,A. Chandrasegaran,18255,BEBAS,1,704
Selangor,N.14 Rawang,Rawang,3,Gan Pei Nei,18256,PKR,11,10467
Selangor,N.15 Taman Templer,Taman Templer,1,Haji Mohamad Abd Rahman,18257,PAS,3,13987
Selangor,N.15 Taman Templer,Taman Templer,2,Dato Subahan Kamal,18258,BN,25,14600
Selangor,N.16 Batu Caves,Batu Caves,1,Haji Azmi Bin Hussain,18259,BEBAS,1,379
Selangor,N.16 Batu Caves,Batu Caves,2,Amirudin Bin Shari,18260,PKR,11,11015
Selangor,N.16 Batu Caves,Batu Caves,3,T. Mohan,18261,BN,25,7376
Selangor,N.17 Gombak Setia,Gombak Setia,1,Dato' Dr Hasan Mohd Ali,2674,PAS,3,14391
Selangor,N.17 Gombak Setia,Gombak Setia,2,Haji Yuszahari B. Mohd. Yusoff,18263,BN,25,11594
Selangor,N.18 Hulu Kelang,Hulu Kelang,1,Dato' Ahmad Bin Bujang,18264,BN,25,13270
Selangor,N.18 Hulu Kelang,Hulu Kelang,2,Haji Saari Bin Sungib,18265,PAS,3,15404
Selangor,N.19 Bukit Antarabangsa,Bukit Antarabangsa,1,Haslinda Binti Mohd Zerain,18266,BN,25,10350
Selangor,N.19 Bukit Antarabangsa,Bukit Antarabangsa,2,Azmin Ali,3428,PKR,11,11731
Selangor,N.20 Lembah Jaya,Lembah Jaya,1,Khasim Bin Abdul Aziz,18268,PAS,3,15182
Selangor,N.20 Lembah Jaya,Lembah Jaya,2,Dato' Haji Ismail Bin Kijo,18269,BN,25,12954
Selangor,N.21 Chempaka,Chempaka,1,Nosimah Binti Hashim,18270,BN,25,11480
Selangor,N.21 Chempaka,Chempaka,2,Iskandar A. Samad,18271,PAS,3,12528
Selangor,N.22 Teratai,Teratai,1,Lum Weng Keong,1812,BN,25,7478
Selangor,N.22 Teratai,Teratai,2,Jenice Lee Ying Ha,4176,DAP,18,15563
Selangor,N.23 Dusun Tua,Dusun Tua,1,Ismail Bin Sani,18274,BN,25,13542
Selangor,N.23 Dusun Tua,Dusun Tua,2,Mohd Sany Bin Hamzan,18275,PAS,3,11579
Selangor,N.24 Semenyih,Semenyih,1,Arutchelvan A/L Subramaniams (Arul),18276,PKR,11,10448
Selangor,N.24 Semenyih,Semenyih,2,Johari Bin Abd Aziz,18277,BN,25,11588
Selangor,N.25 Kajang,Kajang,1,Cikgu Lee Kim Sin,18278,PKR,11,13220
Selangor,N.25 Kajang,Kajang,2,Low Lee Lan,18279,BN,25,9952
Selangor,N.26 Bangi,Bangi,1,Datuk Hj Mohd Fathil Bin Daud,18280,BN,25,11009
Selangor,N.26 Bangi,Bangi,2,Dr. Shafie Abu Bakar,15639,PAS,3,17201
Selangor,N.27 Balakong,Balakong,1,Yap Lum Chin,18282,DAP,18,13335
Selangor,N.27 Balakong,Balakong,2,Dr Lai Kwong Choy,18283,BN,25,8540
Selangor,N.28 Seri Kembangan,Seri Kembangan,1,Ean Yong Hian Wah,16968,DAP,18,15841
Selangor,N.28 Seri Kembangan,Seri Kembangan,2,Dato Liew Yuen Keong,16952,BN,25,8597
Selangor,N.28 Seri Kembangan,Seri Kembangan,3,Wong Kok Yew,3084,BEBAS,1,294
Selangor,N.29 Seri Serdang,Seri Serdang,1,Dato' Haji Mohamad Satim Bin Diman,18287,BN,25,18932
Selangor,N.29 Seri Serdang,Seri Serdang,2,Ahmad Idzam,18288,PAS,3,18887
Selangor,N.30 Kinrara,Kinrara,1,Teresa Kok,2769,DAP,18,12990
Selangor,N.30 Kinrara,Kinrara,2,Kow Cheong Wei,16957,BN,25,7251
Selangor,N.31 Subang Jaya,Subang Jaya,1,Ong Chong Swen,18291,BN,25,9608
Selangor,N.31 Subang Jaya,Subang Jaya,2,Hannah Yeow Tseow Suan,18292,DAP,18,23459
Selangor,N.32 Seri Setia,Seri Setia,1,Nik Nazmi,18293,PKR,11,13838
Selangor,N.32 Seri Setia,Seri Setia,2,Datin Paduka Seripah Noli,18294,BN,25,10975
Selangor,N.33 Taman Medan,Taman Medan,1,Haniza Talha,4769,PKR,11,16803
Selangor,N.33 Taman Medan,Taman Medan,2,Munaliza Binti Hamzah,18296,BN,25,12370
Selangor,N.34 Bukit Gasing,Bukit Gasing,1,Dato' Dr. Lim Thuang Seng,18297,BN,25,6923
Selangor,N.34 Bukit Gasing,Bukit Gasing,2,"Lee Poh Lin, Edward",18298,DAP,18,15735
Selangor,N.35 Kampung Tunku,Kampung Tunku,1,Sheah Kok Fah,3788,BN,25,6656
Selangor,N.35 Kampung Tunku,Kampung Tunku,2,Lau Weng San,18300,DAP,18,14633
Selangor,N.36 Damansara Utama,Damansara Utama,1,Victor Gu Chian Peow,18301,BN,25,8526
