state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Kelantan,N.01 Pengkalan Kubor,1,Datuk Zulkifli Tok Krawat,23021,BN,25,8003
Kelantan,N.01 Pengkalan Kubor,2,Ustaz Lan,20603,PAS,3,14043
Kelantan,N.02 Kelaboran,1,Cikgu Nan,20607,PAS,3,15890
Kelantan,N.02 Kelaboran,2,Rosdi Razali (Rr24),23024,BN,25,6518
Kelantan,N.03 Pasir Pekan,1,Zamakh Sari Hj. Him,23025,PH,73,5972
Kelantan,N.03 Pasir Pekan,2,Dato' Ustaz Mad,19242,PAS,3,18783
Kelantan,N.04 Wakaf Bharu,1,Abe Nan,23027,BN,25,7395
Kelantan,N.04 Wakaf Bharu,2,Hj Mohd Rusli,23028,PAS,3,15522
Kelantan,N.05 Kijang,1,Dr. Izani,20616,PAS,3,14552
Kelantan,N.05 Kijang,2,Haris Hussin,17783,BN,25,4644
Kelantan,N.06 Chempaka,1,Nik Normi,23031,BN,25,5504
Kelantan,N.06 Chempaka,2,Nik Bahrum,23032,PAS,3,16728
Kelantan,N.06 Chempaka,3,Tok Gawa Hj. Him / Abe Li Tok Gawa,23033,BEBAS,1,234
Kelantan,N.07 Panchor,1,Dato' Nik Amar,19250,PAS,3,18700
Kelantan,N.07 Panchor,2,Syed Mohd Alidustur Bin Syed Mohd Zain,16380,PH,73,8014
Kelantan,N.08 Tanjong Mas,1,Kak Ani,19253,PAS,3,17529
Kelantan,N.08 Tanjong Mas,2,Zinda Khalil,23037,PH,73,8936
Kelantan,N.09 Kota Lama,1,Dr Hafidzah,4492,PH,73,9691
Kelantan,N.09 Kota Lama,2,Izat Bukhary,4496,BEBAS,1,85
Kelantan,N.09 Kota Lama,3,Andy Tan @ Awang,3323,PRM,57,126
Kelantan,N.09 Kota Lama,4,Dato' Zamri,2942,PAS,3,9489
Kelantan,N.10 Bunut Payong,1,Datuk Mohamed Hasnan Bin Che Hussin,9431,BN,25,8277
Kelantan,N.10 Bunut Payong,2,Shaari,376,PAS,3,13887
Kelantan,N.11 Tendong,1,Tok Nan,23044,BEBAS,1,1086
Kelantan,N.11 Tendong,2,Rozi Muhamad,19259,PAS,3,12360
Kelantan,N.11 Tendong,3,Abe Hariri,23046,BN,25,6514
Kelantan,N.12 Pengkalan Pasir,1,Hj Rushdan,23047,PH,73,5416
Kelantan,N.12 Pengkalan Pasir,2,Haji Nasriff Daud Yatimee,22291,PAS,3,13077
Kelantan,N.13 Meranti,1,Tok Gawa Zahri,23049,BN,25,4106
Kelantan,N.13 Meranti,2,Dato' Us. Hj. Nassuruddin,16376,PAS,3,13260
Kelantan,N.14 Chetok,1,Haji Zuraidin Abdullah,20649,PAS,3,12202
Kelantan,N.14 Chetok,2,Ezzat Hanuzi,23052,PH,73,4203
Kelantan,N.15 Gual Periok,1,Abe Wa,23053,BN,25,6448
Kelantan,N.15 Gual Periok,2,Kamaruzaman,658,PAS,3,11557
Kelantan,N.16 Apam Putra,1,Datuk Akbar,20653,BN,25,6747
Kelantan,N.16 Apam Putra,2,Abe Zam,23056,PAS,3,10606
Kelantan,N.17 Salor,1,Abe Joe,23057,PAS,3,15893
Kelantan,N.17 Salor,2,Adik Mad,23058,BN,25,6433
Kelantan,N.18 Pasir Tumboh,1,Ustaz Abd Rahman,15228,PAS,3,17814
Kelantan,N.18 Pasir Tumboh,2,Aina Sayuty,23060,PH,73,5440
Kelantan,N.19 Demit,1,Ustaz Asri,23061,PAS,3,18683
Kelantan,N.19 Demit,2,Tok Weil,23062,PH,73,6098
Kelantan,N.20 Tawang,1,Ustaz Harun,15736,PAS,3,21665
Kelantan,N.20 Tawang,2,Che Mat,1127,PH,73,5683
