state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Pahang,N.01 Cameron Highlands,5581,3645,0,164
Pahang,N.02 Dong,9153,6153,0,96
Pahang,N.03 Bandar Raub,7390,5434,0,147
Pahang,N.04 Tras,7203,5422,0,78
Pahang,N.05 Sabai,7395,5564,0,114
Pahang,N.06 Bandar Bentong,5924,4617,0,118
Pahang,N.07 Benus,5832,4705,0,134
Pahang,N.08 Mentekab,9036,6129,0,136
Pahang,N.09 Tanah Puteh,7063,4664,0,287
Pahang,N.10 Telok Sisek,8607,5257,0,580
Pahang,N.11 Beserah,6267,4742,0,491
Pahang,N.12 Ulu Kuantan,8217,6065,0,472
Pahang,N.13 Kuala Pahang,0,0,0,0
Pahang,N.14 Pahang Tua,0,0,0,0
Pahang,N.15 Rompin,0,0,0,0
Pahang,N.16 Chenor,7156,5101,0,672
Pahang,N.17 Triang,8066,5528,0,456
Pahang,N.18 Kuala Semantan,5771,4097,0,291
Pahang,N.19 Jenderak,6451,4519,0,488
Pahang,N.20 Sanggang,5622,4380,0,341
Pahang,N.21 Jelai,6793,5273,0,550
Pahang,N.22 Kuala Lipis,4964,4102,0,441
Pahang,N.23 Tanjong Besar,10151,7416,0,982
Pahang,N.24 Jerantut,9482,6606,0,824
