state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Terengganu,N.01 Kuala Besut,1,Husin Bin Jusoh,5937,BN,25,3907
Terengganu,N.01 Kuala Besut,2,Haji Wan Ali Bin Jusoh,8864,PSRM,26,1529
Terengganu,N.02 Kampong Raja,1,Abu Balar Bin Ahmad,8865,BN,25,0
Terengganu,N.03 Bukit Kenak,1,Abdullah Bin Jusoh,7017,BN,25,3840
Terengganu,N.03 Bukit Kenak,2,Tengku Nawawi Bin Tengku Abdul Kadir @ Tengku Putra,8867,PSRM,26,1011
Terengganu,N.04 Ulu Besut,1,Husin Bin Hjai Abdullah @ Mat Hassan Bin Abdullah,8868,BN,25,3768
Terengganu,N.04 Ulu Besut,2,Daud Bin Abd. Kadir,8869,PSRM,26,994
Terengganu,N.04 Ulu Besut,3,Lua Cheong Eng @ Lua Byeo Cheong,8870,BEBAS,1,100
Terengganu,N.05 Setiu,1,Tengku Mahmud Bin Mansor,2029,BN,25,2747
Terengganu,N.05 Setiu,2,Awang Bin Ali,8872,PSRM,26,1188
Terengganu,N.06 Langkap,1,Salleh Bin Mohamed,8873,BN,25,2671
Terengganu,N.06 Langkap,2,Tengku Ahmad Bin Tengku Hussain,8874,PSRM,26,1635
Terengganu,N.07 Batu Rakit,1,Datuk Abdullah Bin Abdul Rahman @ Datuk Bijaya Diraja,1137,BN,25,2431
Terengganu,N.07 Batu Rakit,2,Abdul Hamed Bin Embong,1418,PSRM,26,1559
Terengganu,N.08 Seberang Takir,1,Rashid Bin Ngah,8877,BN,25,2465
Terengganu,N.08 Seberang Takir,2,Haji Mohd. Napis Bin Mohamad,8878,PSRM,26,1902
Terengganu,N.09 Telemong,1,Ahmad Sidi Bin Haji Ismail,8879,BN,25,2314
Terengganu,N.09 Telemong,2,Salleh Bin Mohamad,2407,PSRM,26,1039
Terengganu,N.09 Telemong,3,Mat Ali Bin Idris,8881,BEBAS,1,330
Terengganu,N.09 Telemong,4,Mamat Bin Ibrahim,8882,BEBAS,1,215
Terengganu,N.10 Binjai,1,Abd. Rahman Bin Ali,8883,BN,25,3624
Terengganu,N.10 Binjai,2,Mohd. Fattah Bin Jalil,8884,PSRM,26,838
Terengganu,N.10 Binjai,3,Hassan Bin Hussein,876,BEBAS,1,512
Terengganu,N.11 Tanggol,1,Haji Salleh Bin Ismail,8886,BN,25,2869
Terengganu,N.11 Tanggol,2,Hashim Bin Mohd.,8887,PSRM,26,1335
Terengganu,N.11 Tanggol,3,Setia Bin Abu Bakar,360,BEBAS,1,161
Terengganu,N.12 Kuala Brang,1,Haji Abdul Rashid Bin Haji Su,610,BN,25,1600
Terengganu,N.12 Kuala Brang,2,Bakar Bin Ahmad,8890,PSRM,26,1463
Terengganu,N.12 Kuala Brang,3,Tuan Hadi Bin Syed Sanggar,8891,BEBAS,1,437
Terengganu,N.12 Kuala Brang,4,Ghani Bin Seman,8892,BEBAS,1,112
Terengganu,N.13 Jeram,1,Ustaz Awang Bin Abu Bakar,8893,BN,25,2120
Terengganu,N.13 Jeram,2,Mukhtar Bin Haji Abdul Rahim Ghazali Bin Embong,8894,PSRM,26,1137
Terengganu,N.13 Jeram,3,Ghazali Bin Embong,8895,BEBAS,1,469
Terengganu,N.13 Jeram,4,Ismail Bin Abbas,5958,BEBAS,1,378
Terengganu,N.14 Bukit Tunggal,1,Ustaz Haji Abdul Rahman Bin Awang,8897,BN,25,2998
Terengganu,N.14 Bukit Tunggal,2,Che Mam,8898,PSRM,26,1353
Terengganu,N.15 Manir,1,Ismail Bin Yusof,5940,BN,25,2837
Terengganu,N.15 Manir,2,Ramli Bin Embong,8900,PSRM,26,2172
Terengganu,N.16 Bukit Payong,1,Hjai Mukhtar Bin Haji Mohd.,8901,BN,25,3039
Terengganu,N.16 Bukit Payong,2,Ngah Bin Jusoh (Hjai Ngah Bin Hjai Jusoh),8902,BEBAS,1,1130
Terengganu,N.16 Bukit Payong,3,Mamat @ Badero Bin Yusoh,8903,PSRM,26,716
Terengganu,N.17 Bandar,1,Toh Seng Chong,7818,BN,25,3782
Terengganu,N.17 Bandar,2,Mazlan @ Mahmud Bin Embong,8905,PSRM,26,3154
Terengganu,N.18 Ladang,1,Abu Bakar Bin Daud,2342,BN,25,3769
Terengganu,N.18 Ladang,2,Mohamed Ali Bin Omar,363,PSRM,26,1404
Terengganu,N.19 Wakaf Mempelam,1,Mohamed @ Harun Bin Jusoh,1715,BN,25,2355
Terengganu,N.19 Wakaf Mempelam,2,Embong Bin Ngah,8909,PSRM,26,1917
Terengganu,N.20 Batu Burok,1,Haji Abdul Muttalib Bin Haji Salleh,5963,BEBAS,1,1706
Terengganu,N.20 Batu Burok,2,Mohd. Ghazali Bin Haji Ahmad,1139,BN,25,1561
Terengganu,N.20 Batu Burok,3,Yasin @ Ismail Awang,8912,PSRM,26,1023
Terengganu,N.20 Batu Burok,4,Harun @ Abd. Rahman Bin Mohamad,8913,BEBAS,1,196
Terengganu,N.21 Marang,1,Ustaz Kassim Bin Ahmad,8914,BN,25,3102
Terengganu,N.21 Marang,2,Ishak Bin Salleh,8915,BEBAS,1,1035
Terengganu,N.21 Marang,3,Mohd. Rahim Bin Abdullah,583,PSRM,26,292
Terengganu,N.21 Marang,4,Mamat Bin Ismail,8917,BEBAS,1,235
Terengganu,N.22 Merchang,1,Mohamed Adib Bin Omar,363,BN,25,2902
Terengganu,N.22 Merchang,2,Awang Bin Hjai Samat,8919,PSRM,26,1259
Terengganu,N.23 Sura,1,Ustaz Omar Bin Shukri,8920,BN,25,2988
Terengganu,N.23 Sura,2,Yusoff Bin Embong,8921,PSRM,26,1608
Terengganu,N.24 Jerangau,1,Che Muda Bin Yusoff,8922,BN,25,1744
Terengganu,N.24 Jerangau,2,Hashim Bin Hamzah,8923,BEBAS,1,495
Terengganu,N.24 Jerangau,3,Datuk Kampo Radjo,495,PSRM,26,366
Terengganu,N.25 Paka,1,Ustaz Pak Hitam,8925,BN,25,2184
Terengganu,N.25 Paka,2,Shaikh Ahmad Bin Shaikh Ali,8926,PSRM,26,1478
Terengganu,N.26 Kemasek,1,Wan Adnan Bin Ismail,7841,BN,25,3313
Terengganu,N.26 Kemasek,2,Ibrahim Bin Jusoh,8928,PSRM,26,1002
Terengganu,N.27 Bukit Bandi,1,Wan Yahaya Bin Haji Wan Mohd.,126,BN,25,2734
Terengganu,N.27 Bukit Bandi,2,S. Shafie Bin Tuan Baharu,605,PSRM,26,987
Terengganu,N.28 Chukai,1,Wan Mokhtar Bin Ahmad,420,BN,25,3429
Terengganu,N.28 Chukai,2,Mohamad Bin Abdul Rahman,5981,PSRM,26,1858
