state,dun,ballot_order,name,candidate_uid,party,party_uid,votes
Pahang,N.01 Tanah Rata,1,Apalasamy A/L Jataliah,3043,DAP,18,3010
Pahang,N.01 Tanah Rata,2,Law Kee Long,12937,BN,25,5188
Pahang,N.02 Jelai,1,Haji Osman Bin Abdul Hamid,10651,PAS,3,2144
Pahang,N.02 Jelai,2,Haji Abdullah Bin Haji Sulaiman,12939,BN,25,3251
Pahang,N.03 Bukit Betung,1,Ustaz Hj Kasim Yahaya,12940,PAS,3,2282
Pahang,N.03 Bukit Betung,2,Omar Bin Othman,6776,BN,25,3553
Pahang,N.04 Ceka,1,Haji Abu Dahari Bin Osman,12942,BN,25,5002
Pahang,N.04 Ceka,2,Ahmad Bin Haji Pilus,12943,S46,56,1839
Pahang,N.05 Benta,1,Dato' Zuki Kamaluddin,12944,BN,25,3144
Pahang,N.05 Benta,2,Telukanam A/L Sinnapayan,12945,S46,56,1699
Pahang,N.06 Batu Talam,1,Tengku Puji,8419,PAS,3,2928
Pahang,N.06 Batu Talam,2,Mohd Mazlan Bin Idris,12947,BN,25,4908
Pahang,N.07 Teras,1,Lip Tuck Chee,1215,DAP,18,6065
Pahang,N.07 Teras,2,Biaw Nga @ Liaw Per Lou,11761,BN,25,6172
Pahang,N.08 Dong,1,Md. Rusli Bin A. B. Jalil,12950,S46,56,3300
Pahang,N.08 Dong,2,Haji Abdul Rahman Bin Dato' Haji Yeop Sendiri,12951,BN,25,5025
Pahang,N.09 Tahan,1,Cik Malik,12952,PAS,3,3858
Pahang,N.09 Tahan,2,Ahmad Bazain Mohmud,12953,BN,25,6377
Pahang,N.10 Tembeling,1,Rahimah Binti Mohammad Kawi,12954,BN,25,4365
Pahang,N.10 Tembeling,2,Haji Abd. Rahim Bin Yahya,12955,S46,56,3524
Pahang,N.11 Pulau Tawar,1,Dato' Ho Chock Keong,12956,BN,25,4161
Pahang,N.11 Pulau Tawar,2,Abu Bakar Bin Hassan,12957,S46,56,5058
Pahang,N.12 Sungai Lembing,1,Abdul Aziz Bin Othman,12958,S46,56,5109
Pahang,N.12 Sungai Lembing,2,Dato' Ibrahim Bin Mohd Taib,12959,BN,25,7202
Pahang,N.13 Beserah,1,Dr Mohamed Yusof Bin Mohamad Ali,11775,BN,25,8398
Pahang,N.13 Beserah,2,Syed Zubaidi Bin Syed Husin,11776,PAS,3,5124
Pahang,N.14 Teruntum,1,Kan Tong Leong,12962,BN,25,9368
Pahang,N.14 Teruntum,2,Pang Jon Kong,12963,DAP,18,7047
Pahang,N.14 Teruntum,3,Ismail Bin Mohamad,365,BEBAS,1,1753
Pahang,N.15 Paya Besar,1,Tok Muda Haji Mohd Nor Bin Abu Bakar,12965,BN,25,10742
Pahang,N.15 Paya Besar,2,Ahmad Mokhtar Bin Haji Mohamad,12966,S46,56,6945
Pahang,N.16 Kuala Pahang,1,Ustaz Khazizi Ahmad,12967,BEBAS,1,449
Pahang,N.16 Kuala Pahang,2,Mohd Yusof Bin Bin Yaacob,12968,S46,56,1714
Pahang,N.16 Kuala Pahang,3,Drs. Ab. Manaf B Abdullah,12969,BN,25,4574
Pahang,N.17 Peramu,1,Mohamed Rusdi Arif,1217,PAS,3,2396
Pahang,N.17 Peramu,2,Dato' Haji Abdul Jabar Bin Haji Ibrahim,12971,BN,25,5229
Pahang,N.18 Luit,1,Mohamed Bin Harun,2409,S46,56,3231
Pahang,N.18 Luit,2,Ayub Bin Haji Teh,12973,BN,25,7389
Pahang,N.19 Bukit Tajau,1,Salleh Bin Abdullah,12974,S46,56,6360
Pahang,N.19 Bukit Tajau,2,Dato' Seri Haji Mohd Khalil Bin Yaakob,12975,BN,25,2632
Pahang,N.20 Jengka,1,Zainal Hassan,12976,BN,25,5552
Pahang,N.20 Jengka,2,Ustaz Haji Mohd Alwi Bin Haji Abdul Hamid,1486,PAS,3,3561
Pahang,N.21 Cenur,1,Tuan Mohd Aminuddin Bin Ishak,12978,BN,25,4570
Pahang,N.21 Cenur,2,Tuan Guru Haji Mohd Baki Bin Othman,12979,PAS,3,2111
Pahang,N.22 Jenderak,1,Dato' Haji Abdullah Bin Haji Kia,9306,BN,25,5070
Pahang,N.22 Jenderak,2,Bahrin Bin Mohamad,11774,BEBAS,1,2168
Pahang,N.23 Sanggang,1,Dr. Selva,12982,BEBAS,1,818
Pahang,N.23 Sanggang,2,R. Sinnathamby,8467,BN,25,5833
Pahang,N.23 Sanggang,3,Ng Kwi Ling,2399,DAP,18,5493
Pahang,N.24 Lancang,1,Dato Haji Bahari B Tan Sri Haji Yahya,12985,BN,25,4801
Pahang,N.24 Lancang,2,Haji Mohamed Saludin Bin Omar,12986,S46,56,2293
Pahang,N.25 Bilut,1,Poo Yew Choy,9588,BN,25,7161
Pahang,N.25 Bilut,2,Woo Chee Wan,1769,DAP,18,5455
Pahang,N.26 Karak,1,Lee Scene Kam,12989,DAP,18,4061
Pahang,N.26 Karak,2,Loke Koon Kam,12990,BN,25,7133
Pahang,N.27 Pelangai,1,Adnan Bin Yaakob,11809,BN,25,6231
Pahang,N.27 Pelangai,2,Shamsuddin B Moner @ Munir,12992,PAS,3,2915
Pahang,N.28 Semantan,1,Ishak Bin Abdullah,1490,PAS,3,3768
Pahang,N.28 Semantan,2,Mohd Sarit Bin Hj. Yusoh,12994,BN,25,6026
Pahang,N.29 Teriang,1,Mok San Hong,12995,BN,25,5110
Pahang,N.29 Teriang,2,Leong Ngah Ngah,11813,DAP,18,5360
Pahang,N.30 Bera,1,Mat Hamsi Bin Othman,12997,PAS,3,5203
Pahang,N.30 Bera,2,Dato' Abdul Aziz Rahman,12998,BN,25,9822
Pahang,N.31 Cini,1,Wan Mohamad Bin Wan Mahussin,12999,BN,25,5897
Pahang,N.31 Cini,2,Ab. Aziz Bin Hj. Mohd Nor,13000,S46,56,2353
Pahang,N.32 Bukit Ibam,1,Ustaz Haji Othman Bin Bakar,13001,PAS,3,3906
Pahang,N.32 Bukit Ibam,2,Tuan Haji Hasan Bin Arifin,13002,BN,25,9289
Pahang,N.33 Tioman,1,Tok Muda Mustafar Bin Abu Bakar,13003,BN,25,5469
Pahang,N.33 Tioman,2,Alias Bin Sulaiman,13004,S46,56,1585
