state,dun,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Johor,N.01 Buloh Kasap,Buloh Kasap,1,Lewat Bin Ibrahim,10405,BEBAS,1,380
Johor,N.01 Buloh Kasap,Buloh Kasap,2,Yeong Chew Chin,10406,BEBAS,1,2504
Johor,N.01 Buloh Kasap,Buloh Kasap,3,Goh Seng Teck,9246,BEBAS,1,1092
Johor,N.01 Buloh Kasap,Buloh Kasap,4,Arumugam Chettiar S/O Verru Chettiar,10408,BN,25,9045
Johor,N.02 Ayer Panas,Ayer Panas,1,Law Lai Heng,8134,BN,25,11735
Johor,N.02 Ayer Panas,Ayer Panas,2,Ong Chen Teck,10410,BEBAS,1,2384
Johor,N.02 Ayer Panas,Ayer Panas,3,Jamal Bin Ahmad,1266,PAS,3,515
Johor,N.03 Bandar Segamat,Bandar Segamat,1,Foo Kok Yong,10412,DAP,18,7073
Johor,N.03 Bandar Segamat,Bandar Segamat,2,Lim Si Cheng,2500,BN,25,12204
Johor,N.04 Bukit Serampang,Bukit Serampang,1,Zakaria Bin Hj. Salleh,10414,BN,25,10442
Johor,N.04 Bukit Serampang,Bukit Serampang,2,Daud Bin Jabah,10415,DAP,18,1923
Johor,N.05 Bekok,Bekok,1,Lim Ah Kow,10416,DAP,18,4806
Johor,N.05 Bekok,Bekok,2,Siaw Siew Bee,10417,BN,25,8618
Johor,N.05 Bekok,Bekok,3,Abu Bakar Bin Baharudin,9307,PAS,3,129
Johor,N.05 Bekok,Bekok,4,Mo Min K. Kutty Ali,10419,BEBAS,1,33
Johor,N.06 Bandar Kluang,Bandar Kluang,1,Kang Chow Oh,2166,BN,25,15374
Johor,N.06 Bandar Kluang,Bandar Kluang,2,Lee Kaw,708,DAP,18,12104
Johor,N.07 Endau,Endau,1,Abd. Ajib Bin Ahmaf,1848,BN,25,6760
Johor,N.07 Endau,Endau,2,Ibrahim Bin Abdullah,7244,PAS,3,1540
Johor,N.08 Mersing,Mersing,1,Lim Ik Kim,9263,BN,25,0
Johor,N.09 Tangkak,Tangkak,1,Ong Chee Wan,10425,BEBAS,1,3392
Johor,N.09 Tangkak,Tangkak,2,Lim Eng Seng @ Lim Tong Keng,10426,BN,25,9193
