state,dun,voters_total,ballots_issued,ballots_not_returned,votes_rejected
Pulau Pinang,N.01 Butterworth,8554,5681,0,143
Pulau Pinang,N.02 Bagan Ajam,8144,5665,0,94
Pulau Pinang,N.03 Muda,8701,7119,0,228
Pulau Pinang,N.04 Kepala Batas,7065,5717,0,179
Pulau Pinang,N.05 Tasek Glugor,7212,5405,0,188
Pulau Pinang,N.06 Permatang Pauh,9865,7445,0,229
Pulau Pinang,N.07 Bukit Mertajam,9003,6120,0,113
Pulau Pinang,N.08 Alma,7905,5987,0,128
Pulau Pinang,N.09 Sungei Bakap,9091,7029,0,95
Pulau Pinang,N.10 Nibong Tebal,6829,5313,0,92
Pulau Pinang,N.11 Kota,8712,6255,0,94
Pulau Pinang,N.12 Tanjong Tengah,10413,6722,0,116
Pulau Pinang,N.13 Dhoby Ghaut,0,0,0,0
Pulau Pinang,N.14 Tanjong Utara,8953,6552,0,61
Pulau Pinang,N.15 Tanjong Barat,6687,4990,0,65
Pulau Pinang,N.16 Sungei Pinang,7668,5405,0,69
Pulau Pinang,N.17 Tanjong Selatan,7703,6019,0,79
Pulau Pinang,N.18 Kelawai,4471,3132,0,48
Pulau Pinang,N.19 Tanjong Bungah,9228,6781,0,128
Pulau Pinang,N.20 Ayer Itam,5693,4075,0,66
Pulau Pinang,N.21 Jelutong,10514,7744,0,66
Pulau Pinang,N.22 Glugor,6347,4593,0,73
Pulau Pinang,N.23 Balik Pulau,5740,4391,0,58
Pulau Pinang,N.24 Bayan Lepas,8017,6399,0,184
