state,dun,area_name,ballot_order,name,candidate_uid,party,votes
Kedah,N.17 Pengkalan Kundor,Pengkalan Kundor,2,Abdul Halim Bin Said,20538,BN,6524
Kedah,N.17 Pengkalan Kundor,Pengkalan Kundor,3,Dato' Dr. Ismail Salleh,20539,PKR,11578
Kedah,N.18 Tokai,Tokai,1,Ust Firdaus Jaafar,20540,PKR,6632
Kedah,N.18 Tokai,Tokai,2,Ahmad Fatahi Bin Omar,20541,BN,7892
Kedah,N.18 Tokai,Tokai,3,Dato' Dr Mohd Hayati,20542,PAS,15941
Kedah,N.19 Sungai Tiang,Sungai Tiang,1,Razak Khamis,20543,PKR,8028
Kedah,N.19 Sungai Tiang,Sungai Tiang,2,Ustaz Saiful Syazwan,20544,PAS,11572
Kedah,N.19 Sungai Tiang,Sungai Tiang,3,Suraya Binti Yaacob,4452,BN,12213
Kedah,N.20 Sungai Limau,Sungai Limau,1,Ustaz Mohd Azam Bin Abd Samat,20546,PAS,13048
Kedah,N.20 Sungai Limau,Sungai Limau,2,Zahran Dato' Abdullah (Lah Pak),20547,PKR,4493
Kedah,N.20 Sungai Limau,Sungai Limau,3,Dato' Norma Binti Awang,20548,BN,7075
Kedah,N.21 Guar Chempedak,Guar Chempedak,1,Mohd Saffuan Bin Sabari,20549,PKR,5686
Kedah,N.21 Guar Chempedak,Guar Chempedak,2,Musoddak Hj Ahmad,17674,PAS,6259
Kedah,N.21 Guar Chempedak,Guar Chempedak,3,Dato' Wira Dr Ku Abd Rahman Bin Ku Ismail,4425,BN,6518
Kedah,N.22 Gurun,Gurun,1,Dato' Johari Abdul,20552,PKR,10732
Kedah,N.22 Gurun,Gurun,2,Muzaini Bin Azizan,20553,PAS,5257
Kedah,N.22 Gurun,Gurun,3,Dato' Boey Chin Gan,20554,BN,6525
Kedah,N.22 Gurun,Gurun,4,Palaniappan A/L Marimuthu,20555,BEBAS,167
Kedah,N.23 Belantek,Belantek,1,Mohd Tajudin Bin Abdullah,17658,BN,7026
Kedah,N.23 Belantek,Belantek,2,Cikgu Rashid,20557,PKR,2376
Kedah,N.23 Belantek,Belantek,3,Ustaz Mohd Isa B. Shafie,20558,PAS,9600
Kedah,N.24 Jeneri,Jeneri,1,Mahadzir Bin Abdul Hamid,19199,BN,8171
Kedah,N.24 Jeneri,Jeneri,2,Mohd. Nazri Bin Abu Hassan,14359,PKR,4146
Kedah,N.24 Jeneri,Jeneri,3,Muhammad Sanusi Md Nor,20561,PAS,10626
Kedah,N.25 Bukit Selambau,Bukit Selambau,1,Dato' Jaspal Singh,20562,BN,9449
Kedah,N.25 Bukit Selambau,Bukit Selambau,2,Summugam A/L Rengasamy,20563,PKR,17573
Kedah,N.25 Bukit Selambau,Bukit Selambau,3,Dr. Mohd Ali Bin Sulaiman,20564,PAS,11938
Kedah,N.26 Tanjong Dawai,Tanjong Dawai,1,Mejar Anuar Bin Abdul Hamid (B),20565,PKR,10492
Kedah,N.26 Tanjong Dawai,Tanjong Dawai,2,Tuan Haji Annuar Bin Ahmad,20566,BN,10421
Kedah,N.26 Tanjong Dawai,Tanjong Dawai,3,Ustaz Hanif Bin Ghazali,20567,PAS,11444
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,1,Ustaz Rosli Yusof,20568,PKR,7281
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,2,Ustaz Fadzli Hashim,20569,PAS,14133
Kedah,N.27 Pantai Merdeka,Pantai Merdeka,3,Dato Ali Bin Yahaya,20570,BN,9567
Kedah,N.28 Bakar Arang,Bakar Arang,1,Ustaz Othman Che Mee,20571,PAS,7607
Kedah,N.28 Bakar Arang,Bakar Arang,2,Simon Ooi,19211,PKR,18440
Kedah,N.28 Bakar Arang,Bakar Arang,3,Tan Kee Chye,2311,PRM,58
Kedah,N.28 Bakar Arang,Bakar Arang,4,Tan Hock Huat,19214,BEBAS,29
Kedah,N.28 Bakar Arang,Bakar Arang,5,Ko Hung Weng,20575,BN,5547
Kedah,N.29 Sidam,Sidam,1,Dr Robert Ling,4466,PKR,17344
Kedah,N.29 Sidam,Sidam,2,Cik Gu Hashim,20577,PRM,80
Kedah,N.29 Sidam,Sidam,3,Tan Kok Seong,20578,BN,5951
Kedah,N.29 Sidam,Sidam,4,Nur Hidayah Foo,20579,PAS,6484
Kedah,N.30 Bayu,Bayu,1,Cikgu Abd Nasir,20580,PAS,14339
Kedah,N.30 Bayu,Bayu,2,Abd Rahim Kechik,20581,PKR,5059
Kedah,N.30 Bayu,Bayu,3,Mohd Noor Bin Mohd Amin (Haji Noq),20582,BN,13415
Kedah,N.31 Kupang,Kupang,1,Dato' Us Najmi Hj Ahmad,20583,PAS,13290
Kedah,N.31 Kupang,Kupang,2,Cikgu Johari,20584,PKR,4168
Kedah,N.31 Kupang,Kupang,3,Dato' Harun Aziz,20585,BN,11663
Kedah,N.32 Kuala Ketil,Kuala Ketil,1,Mejar (B) Mansor,20586,PAS,12574
Kedah,N.32 Kuala Ketil,Kuala Ketil,2,Mohamad Sofee Razak,20587,PKR,4952
Kedah,N.32 Kuala Ketil,Kuala Ketil,3,Dato Khairul,20588,BN,10993
Kedah,N.33 Merbau Pulas,Merbau Pulas,1,Asmadi Abu Talib,20589,BN,9454
Kedah,N.33 Merbau Pulas,Merbau Pulas,2,Dato' Ustazah Siti Ashah Binti Ghazali,16341,PAS,9892
Kedah,N.33 Merbau Pulas,Merbau Pulas,3,Cikgu Razak,20591,PKR,9267
Kedah,N.34 Lunas,Lunas,1,Cikgu Azman,19228,PKR,23904
Kedah,N.34 Lunas,Lunas,2,Haji Ahmad Taufiq,20593,PAS,10091
Kedah,N.34 Lunas,Lunas,3,M. Thuraisingam,20594,BN,7489
Kedah,N.35 Kulim,Kulim,1,Yeo Keng Chuan,20595,PKR,13070
Kedah,N.35 Kulim,Kulim,2,Chua Thiong Gee,19234,BN,9275
Kedah,N.35 Kulim,Kulim,3,Mohd Khairi Salleh,20597,PAS,9080
Kedah,N.35 Kulim,Kulim,4,Lee Ah Leong,4589,PRM,34
Kedah,N.36 Bandar Baharu,Bandar Baharu,1,Ustaz Rohaizat Jaafar,20599,PAS,7506
Kedah,N.36 Bandar Baharu,Bandar Baharu,2,Dato' Norsabrina Binti Mohd Noor,20600,BN,7884
Kedah,N.36 Bandar Baharu,Bandar Baharu,3,Dato' Azimi Bin Daim,20601,PKR,7507
